id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
1584716303,f06bf4c7-7b55-30fb-8ab3-3b426c8e902d,-13.2935,-61.02932,2022-04-22 17:24:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1584716366,a9a131b6-95aa-3af8-bdbe-5e042276463c,-13.43463,-61.4307,2022-04-22 17:24:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1584981766,72553a4f-2cc0-32b0-b7cb-540e2c1d2488,-10.20745,-63.14499,2022-04-25 17:54:00,Brasil,RONDÔNIA,CACAULÂNDIA,Amazônia
1584981767,36e143e5-a1b5-3072-8c20-767895326d26,-10.44827,-63.67271,2022-04-25 17:54:00,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia
1584981769,de7ccaae-cdc9-302f-b1c2-94a9f666909e,-11.20048,-65.05637,2022-04-25 17:54:00,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia
1584982068,66737728-3966-3f8a-b8e7-74060a2a25b7,-9.35418,-62.21287,2022-04-25 17:56:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585151302,d8e313d4-38a5-3a5b-844d-fe6ff4bd0385,-12.49513,-61.90003,2022-04-27 17:41:00,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia
1585151406,c4de1de5-bbb6-379b-ab62-8a99a1893a0c,-13.43261,-61.36872,2022-04-27 17:41:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1585151585,56a2b095-46f9-31d5-a664-babe86cc74a4,-10.03144,-64.34586,2022-04-27 17:43:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
1585151588,6e1599b6-6387-37b8-8565-4c86e5f9073d,-10.32074,-62.99622,2022-04-27 17:43:00,Brasil,RONDÔNIA,CACAULÂNDIA,Amazônia
1585151596,dcbcb90e-ea6d-3faf-ae5d-5bc4a0274e2f,-10.43598,-65.0055,2022-04-27 17:43:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
1585151696,38cd1ee9-5f80-3c5a-b491-65bae6273974,-12.49658,-61.91068,2022-04-27 17:41:00,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia
1585151739,d19a6515-4f86-35b7-9bb9-c2cb0249f4ea,-9.48683,-62.19902,2022-04-27 17:43:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585318681,ec3d81b9-9ea0-35ac-9675-5d87c7497e3d,-12.75338,-61.63786,2022-04-29 17:30:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1585319064,0e375316-36ae-34af-9ca2-cc2c359c2428,-9.25505,-61.7997,2022-04-29 17:32:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585319065,a38f02cc-37dd-3d33-8147-279a7cf2c2cf,-9.25724,-61.80471,2022-04-29 17:32:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585319066,31d1ba16-2116-3463-8972-41cc93d213e7,-9.52508,-62.7176,2022-04-29 17:32:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
1585319067,b627c699-4917-3513-b588-d466cbc9ada7,-9.55606,-62.07679,2022-04-29 17:32:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585319069,d0436391-b471-3931-bdb4-0addda3dd88d,-9.55817,-62.09266,2022-04-29 17:32:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1585319070,ce7f1eb1-c125-3c03-b9b2-e7262bb3c967,-9.7563,-62.89648,2022-04-29 17:32:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
1585396941,1b11df56-1e2f-3cb7-8dc1-a283c93d2a22,-9.08748,-64.40269,2022-04-30 18:13:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1585538729,a4d6a80b-b76c-3c0c-89b5-cbb5e4e35536,-12.1256,-63.9966,2022-05-02 18:00:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1585538793,a3ec7202-59a4-3f96-a4db-80707b5290e5,-12.34787,-61.25864,2022-05-02 18:00:00,Brasil,RONDÔNIA,PARECIS,Amazônia
1585538829,2ba3cf14-833f-33be-8f64-f1aee99951f5,-9.03516,-63.31308,2022-05-02 18:02:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1585538860,9628481c-d517-3abe-b0de-3da581314015,-9.20738,-63.48564,2022-05-02 18:02:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
1585538907,cbe2bfd8-05cb-3fc0-a5fc-b2d0a8b083e9,-12.34951,-61.2695,2022-05-02 18:00:00,Brasil,RONDÔNIA,PARECIS,Amazônia
1585538926,024feece-270f-3002-ab15-badc09c05f3d,-10.03639,-63.61763,2022-05-02 18:02:00,Brasil,RONDÔNIA,BURITIS,Amazônia
1585538930,01679f8d-fc68-34b5-9a51-41331aa3e9a0,-10.03773,-63.62677,2022-05-02 18:02:00,Brasil,RONDÔNIA,BURITIS,Amazônia
1585538951,44eb3530-de84-3f6a-b188-1bd6b830dd0c,-12.35171,-61.2623,2022-05-02 18:00:00,Brasil,RONDÔNIA,PARECIS,Amazônia
1585539176,37e290e1-c27f-3f12-b90a-bd753018c484,-12.1243,-63.98748,2022-05-02 18:00:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1585701085,35c677ed-feda-3a88-9206-1736ee08b1c6,-9.84735,-62.2553,2022-05-04 17:49:00,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia
1586061649,d840563f-55d0-343d-9cc6-c74a737ddcb6,-12.096,-60.811,2022-05-08 17:20:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1586061650,53b787cc-c80d-3332-85d5-6124200ffb6f,-12.097,-60.826,2022-05-08 17:20:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1586061651,900fbd1d-a99a-34e8-87b3-ff6c89db21bb,-12.095,-60.806,2022-05-08 17:20:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1586061652,5cd6c4d9-d68b-3a96-a9bb-d4b2424f9cf7,-12.098,-60.831,2022-05-08 17:20:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1586061653,2c6a21db-0d90-30fb-a94a-b6cec2029a61,-12.752,-61.64,2022-05-08 17:20:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1586061669,ce0ac94d-9287-36f9-81f0-9f90c7b27568,-9.736,-62.901,2022-05-08 17:20:00,Brasil,RONDÔNIA,RIO CRESPO,Amazônia
1586061672,81c7a2b4-64b0-305d-afbf-1618786fb6bd,-9.738,-62.894,2022-05-08 17:20:00,Brasil,RONDÔNIA,RIO CRESPO,Amazônia
1586219758,ae7e7f4b-4905-372c-a6ec-08c119bd6cf2,-9.18273,-63.16228,2022-05-09 18:06:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1586219983,66408a2e-ada6-38c3-b855-24319b13e652,-12.65146,-61.95675,2022-05-09 18:04:00,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia
1586220098,5c05163a-745d-3de2-8750-6d586471e145,-12.64966,-61.94514,2022-05-09 18:04:00,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia
1586412733,5d0befbf-5fe5-3ade-8e80-748e20828258,-10.034,-63.617,2022-05-11 17:50:00,Brasil,RONDÔNIA,BURITIS,Amazônia
1586413023,9515efcc-c9ff-3b80-b944-4b4022cecf10,-9.142,-62.33,2022-05-11 17:50:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
1586413025,fe756032-5b1d-3a6a-a31e-7a85558764e2,-9.176,-62.493,2022-05-11 17:50:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
1586413026,78748cb1-2298-3ee1-8bab-feb068417def,-9.599,-62.812,2022-05-11 17:50:00,Brasil,RONDÔNIA,RIO CRESPO,Amazônia
