data,hora_(utc),temp._ins._(c),temp._max._(c),temp._min._(c),umi._ins._(%),umi._max._(%),umi._min._(%),pto_orvalho_ins._(c),pto_orvalho_max._(c),pto_orvalho_min._(c),pressao_ins._(hpa),pressao_max._(hpa),pressao_min._(hpa),vel._vento_(m/s),dir._vento_(m/s),raj._vento_(m/s),radiacao_(kj/m²),chuva_(mm),municipio
06/01/2024,1100,24.8,25.6,24.8,92.0,94.0,88.0,23.4,23.9,23.4,1001.7,1001.7,1000.7,2.1,253.0,6.0,30.0,4.4,Porto Velho
06/01/2024,1200,24.5,24.8,24.4,90.0,92.0,89.0,22.6,23.2,22.6,1001.9,1001.9,1001.6,2.1,243.0,6.2,411.9,0.0,Porto Velho
06/01/2024,1300,25.6,25.6,24.3,86.0,91.0,84.0,23.1,23.4,22.5,1002.4,1002.5,1001.9,1.0,215.0,5.0,709.0,0.0,Porto Velho
06/01/2024,1400,26.9,26.9,25.5,83.0,86.0,80.0,23.7,23.8,22.5,1002.6,1002.6,1002.3,1.1,116.0,2.3,1354.8,0.0,Porto Velho
06/01/2024,1500,28.7,28.7,26.9,73.0,84.0,72.0,23.4,24.3,22.8,1002.3,1002.6,1002.3,1.2,78.0,2.6,2068.8,0.0,Porto Velho
06/01/2024,1600,29.0,29.3,28.6,75.0,77.0,68.0,24.1,24.3,22.6,1001.8,1002.3,1001.8,1.2,248.0,3.9,1479.2,0.0,Porto Velho
06/01/2024,1700,30.3,30.3,29.0,70.0,76.0,68.0,24.2,24.9,23.5,1000.6,1001.8,1000.6,1.8,9.0,3.6,2351.6,0.0,Porto Velho
06/01/2024,1800,29.4,30.7,28.8,66.0,71.0,63.0,22.4,24.6,22.4,999.4,1000.6,999.4,2.9,5.0,6.3,2655.0,0.0,Porto Velho
06/01/2024,1900,25.4,30.5,25.2,87.0,89.0,62.0,23.0,23.7,22.2,999.0,999.6,999.0,2.0,280.0,10.6,1489.3,1.4,Porto Velho
06/01/2024,2000,26.5,26.5,25.4,85.0,89.0,83.0,23.8,23.9,22.7,998.1,999.0,998.1,1.2,286.0,4.3,681.7,0.4,Porto Velho
06/01/2024,2100,27.8,27.8,26.5,76.0,85.0,75.0,23.2,24.5,22.5,997.9,998.1,997.9,2.5,340.0,4.6,1573.2,0.0,Porto Velho
06/01/2024,2200,27.7,28.0,27.4,78.0,80.0,75.0,23.6,23.8,23.0,998.6,998.6,997.9,1.8,353.0,6.0,518.8,0.0,Porto Velho
06/01/2024,2300,26.7,27.7,26.7,87.0,87.0,78.0,24.2,24.2,23.4,999.1,999.1,998.6,1.9,54.0,3.4,41.6,0.0,Porto Velho
07/01/2024,1100,23.9,24.0,23.8,94.0,95.0,94.0,22.9,23.0,22.7,1002.4,1002.4,1001.6,1.8,341.0,5.1,51.6,1.6,Porto Velho
07/01/2024,1200,24.1,24.2,23.9,94.0,95.0,94.0,23.2,23.3,22.8,1003.4,1003.4,1002.4,3.1,342.0,5.3,194.6,0.6,Porto Velho
07/01/2024,1300,25.0,25.0,24.1,91.0,94.0,90.0,23.4,23.5,22.9,1003.9,1003.9,1003.4,3.0,17.0,5.3,646.8,0.0,Porto Velho
07/01/2024,1400,25.2,25.4,24.9,90.0,91.0,87.0,23.5,23.6,22.8,1004.1,1004.2,1003.9,2.4,2.0,6.1,722.8,0.0,Porto Velho
07/01/2024,1500,27.0,27.2,25.2,79.0,90.0,77.0,23.0,23.6,22.5,1003.7,1004.1,1003.7,1.3,345.0,4.3,1405.9,0.0,Porto Velho
07/01/2024,1600,28.3,28.7,27.0,74.0,79.0,69.0,23.1,23.9,22.1,1002.6,1003.7,1002.6,1.9,336.0,3.1,2350.0,0.0,Porto Velho
07/01/2024,1700,31.0,31.2,28.3,64.0,74.0,64.0,23.4,24.4,22.3,1001.2,1002.6,1001.2,2.0,328.0,5.0,3292.9,0.0,Porto Velho
07/01/2024,1800,31.5,32.2,30.8,60.0,69.0,56.0,22.8,24.6,21.9,1000.1,1001.2,1000.1,2.3,304.0,5.5,4021.4,0.0,Porto Velho
07/01/2024,1900,31.7,32.0,30.7,61.0,68.0,55.0,23.3,24.6,21.7,999.1,1000.1,999.1,1.4,336.0,5.0,2030.8,0.0,Porto Velho
07/01/2024,2000,31.7,32.3,31.2,55.0,63.0,54.0,21.6,23.8,21.6,998.0,999.1,998.0,2.4,323.0,5.0,1925.7,0.0,Porto Velho
07/01/2024,2100,32.0,32.9,31.6,53.0,58.0,50.0,21.1,22.7,20.7,997.4,998.0,997.4,1.7,309.0,5.0,1798.4,0.0,Porto Velho
07/01/2024,2200,31.1,32.6,31.1,58.0,58.0,51.0,21.8,22.1,20.5,997.6,997.6,997.4,0.7,222.0,3.4,742.5,0.0,Porto Velho
07/01/2024,2300,28.4,31.1,28.4,78.0,78.0,58.0,24.2,24.4,21.6,998.1,998.1,997.6,0.8,94.0,1.9,40.2,0.0,Porto Velho
08/01/2024,1100,25.4,25.4,23.5,92.0,97.0,92.0,24.0,24.1,23.0,1000.3,1000.3,999.6,0.5,107.0,1.4,169.8,0.0,Porto Velho
08/01/2024,1200,28.0,28.0,25.4,78.0,92.0,77.0,23.9,24.5,23.4,1001.0,1001.0,1000.3,1.3,36.0,2.5,1007.5,0.0,Porto Velho
08/01/2024,1300,29.9,29.9,28.0,73.0,80.0,71.0,24.5,24.6,23.7,1001.4,1001.4,1001.0,1.1,43.0,3.3,1880.9,0.0,Porto Velho
08/01/2024,1400,31.3,31.4,29.6,66.0,73.0,64.0,24.3,24.7,23.5,1001.2,1001.5,1001.2,2.1,19.0,4.2,2499.8,0.0,Porto Velho
08/01/2024,1500,32.0,32.6,31.3,61.0,68.0,60.0,23.5,24.9,22.8,1000.9,1001.2,1000.9,2.9,13.0,5.8,3127.5,0.0,Porto Velho
08/01/2024,1600,33.2,33.5,31.4,57.0,63.0,54.0,23.6,24.1,22.3,1000.2,1000.9,1000.2,2.2,5.0,6.0,2795.4,0.0,Porto Velho
08/01/2024,1700,33.4,33.9,32.4,53.0,61.0,52.0,22.3,24.4,22.0,999.2,1000.2,999.2,2.8,13.0,6.1,2700.9,0.0,Porto Velho
08/01/2024,1800,34.4,34.6,33.0,50.0,56.0,47.0,22.5,23.5,21.3,997.8,999.2,997.8,2.2,304.0,5.5,2703.7,0.0,Porto Velho
08/01/2024,1900,33.0,34.6,32.9,55.0,56.0,49.0,22.7,23.1,21.9,996.7,997.8,996.7,2.5,8.0,5.1,1484.3,0.0,Porto Velho
08/01/2024,2000,32.6,33.0,30.3,63.0,74.0,55.0,24.5,25.8,22.2,996.1,996.8,996.1,1.2,163.0,4.5,1085.8,0.6,Porto Velho
08/01/2024,2100,32.2,33.6,32.2,60.0,67.0,52.0,23.5,25.3,22.2,995.9,996.1,995.9,1.4,72.0,4.3,593.5,0.0,Porto Velho
08/01/2024,2200,30.8,32.3,30.3,65.0,67.0,58.0,23.4,24.4,22.7,996.3,996.3,995.9,0.4,123.0,7.4,579.1,0.0,Porto Velho
08/01/2024,2300,27.7,30.8,27.6,90.0,90.0,65.0,25.9,26.0,23.4,997.3,997.3,996.3,0.3,179.0,1.4,56.4,0.0,Porto Velho
09/01/2024,1100,25.5,25.5,25.2,92.0,93.0,92.0,24.0,24.2,23.9,1001.0,1001.1,1000.4,0.7,213.0,2.0,78.6,0.0,Porto Velho
09/01/2024,1200,27.5,27.5,25.5,83.0,92.0,83.0,24.4,24.5,23.9,1001.3,1001.3,1000.8,0.9,311.0,2.5,342.1,0.0,Porto Velho
09/01/2024,1300,29.2,29.2,27.5,74.0,83.0,72.0,24.0,24.6,23.4,1002.3,1002.3,1001.3,1.6,271.0,3.5,1404.1,0.0,Porto Velho
09/01/2024,1400,30.0,30.0,28.6,73.0,78.0,70.0,24.7,24.7,23.4,1002.4,1002.5,1002.3,1.6,282.0,4.6,1754.5,0.0,Porto Velho
09/01/2024,1500,30.6,30.8,29.5,72.0,74.0,69.0,24.8,25.3,23.6,1001.7,1002.5,1001.7,2.4,234.0,4.9,2992.6,0.0,Porto Velho
09/01/2024,1600,31.3,31.3,29.9,72.0,75.0,68.0,25.5,26.0,23.9,1000.4,1001.7,1000.4,2.5,224.0,7.0,3233.8,0.0,Porto Velho
09/01/2024,1700,26.6,31.8,26.6,80.0,80.0,65.0,23.0,25.7,22.8,1000.2,1000.4,999.9,3.9,3.0,7.4,2173.1,0.0,Porto Velho
09/01/2024,1800,25.8,27.1,25.7,90.0,90.0,80.0,23.9,24.1,22.9,999.5,1000.2,999.5,4.1,323.0,7.3,400.0,0.2,Porto Velho
09/01/2024,1900,27.6,27.6,25.7,79.0,90.0,79.0,23.7,24.5,23.4,999.1,999.6,999.1,4.4,353.0,7.1,1661.7,0.0,Porto Velho
09/01/2024,2000,27.4,28.4,27.4,76.0,82.0,74.0,22.8,24.5,22.8,998.8,999.1,998.1,3.4,3.0,7.1,2089.0,0.0,Porto Velho
09/01/2024,2100,26.9,27.4,26.8,83.0,83.0,76.0,23.9,23.9,22.9,999.0,999.0,998.8,3.2,357.0,5.9,424.3,0.0,Porto Velho
09/01/2024,2200,26.0,27.2,26.0,86.0,90.0,81.0,23.4,24.4,23.4,999.6,999.6,999.0,2.3,52.0,5.5,140.8,0.6,Porto Velho
09/01/2024,2300,25.8,26.1,25.6,87.0,88.0,85.0,23.5,23.6,23.1,1000.0,1000.0,999.6,1.2,353.0,4.6,18.8,0.0,Porto Velho
10/01/2024,1100,24.8,24.8,23.8,90.0,94.0,90.0,23.0,23.2,22.8,1001.9,1001.9,1000.7,1.1,340.0,2.8,76.4,0.0,Porto Velho
10/01/2024,1200,25.4,25.5,24.8,86.0,90.0,86.0,22.8,23.2,22.6,1002.3,1002.3,1001.9,1.4,352.0,3.7,514.1,0.0,Porto Velho
10/01/2024,1300,26.0,26.0,25.4,84.0,87.0,83.0,23.0,23.2,22.7,1003.1,1003.1,1002.3,1.5,355.0,2.6,701.9,0.0,Porto Velho
10/01/2024,1400,27.2,27.3,25.9,78.0,84.0,77.0,23.1,23.4,22.5,1003.3,1003.3,1003.1,1.6,320.0,2.9,1383.5,0.0,Porto Velho
10/01/2024,1500,27.8,28.2,27.1,77.0,81.0,74.0,23.3,24.4,22.6,1003.2,1003.3,1003.2,1.4,326.0,3.3,1633.5,0.0,Porto Velho
10/01/2024,1600,28.1,28.6,27.8,75.0,78.0,73.0,23.2,24.0,23.0,1003.1,1003.2,1003.1,1.3,355.0,3.6,1182.3,0.0,Porto Velho
10/01/2024,1700,29.5,29.9,28.1,70.0,77.0,67.0,23.5,24.1,22.8,1001.8,1003.1,1001.8,1.5,345.0,3.7,2049.4,0.0,Porto Velho
10/01/2024,1800,24.2,30.5,23.6,96.0,96.0,66.0,23.4,24.4,22.1,1000.7,1001.8,1000.7,0.8,356.0,10.5,1120.5,11.6,Porto Velho
10/01/2024,1900,25.4,25.4,24.1,92.0,96.0,92.0,24.1,24.2,23.4,999.3,1000.7,999.3,0.8,179.0,2.5,608.2,1.2,Porto Velho
10/01/2024,2000,26.2,26.2,25.3,90.0,92.0,89.0,24.3,24.5,23.7,998.6,999.3,998.5,1.2,129.0,2.3,667.3,0.0,Porto Velho
10/01/2024,2100,26.7,26.7,26.1,91.0,91.0,89.0,25.1,25.1,24.3,998.9,998.9,998.5,0.8,163.0,2.3,575.5,0.0,Porto Velho
10/01/2024,2200,26.4,26.9,26.2,86.0,91.0,82.0,23.9,25.1,23.2,999.3,999.3,998.9,1.6,26.0,4.2,251.2,0.0,Porto Velho
10/01/2024,2300,25.8,26.5,25.8,89.0,89.0,86.0,24.0,24.3,23.8,999.9,999.9,999.3,2.0,32.0,4.1,48.0,0.2,Porto Velho
11/01/2024,1100,24.8,24.8,24.5,90.0,92.0,90.0,23.1,23.3,23.1,1002.9,1002.9,1002.1,1.0,317.0,2.8,69.6,0.0,Porto Velho
11/01/2024,1200,25.5,25.6,24.8,86.0,91.0,86.0,23.0,23.5,23.0,1003.3,1003.3,1002.8,1.0,283.0,2.9,390.9,0.0,Porto Velho
11/01/2024,1300,26.2,26.7,25.5,83.0,87.0,81.0,23.1,24.0,22.9,1003.8,1003.8,1003.3,1.1,199.0,2.4,997.2,0.0,Porto Velho
11/01/2024,1400,26.8,26.9,26.2,79.0,84.0,79.0,22.8,23.5,22.7,1003.9,1003.9,1003.8,1.0,224.0,2.5,884.2,0.0,Porto Velho
11/01/2024,1500,26.9,26.9,26.6,83.0,84.0,79.0,23.8,24.0,22.9,1003.6,1003.9,1003.6,1.4,153.0,2.7,943.6,0.0,Porto Velho
11/01/2024,1600,27.9,28.1,26.8,80.0,85.0,77.0,24.1,24.8,23.2,1003.2,1003.6,1003.2,1.2,157.0,2.8,1489.9,0.0,Porto Velho
11/01/2024,1700,28.5,28.5,27.7,76.0,80.0,74.0,23.9,24.4,23.2,1002.8,1003.2,1002.8,1.1,128.0,2.3,1386.9,0.0,Porto Velho
11/01/2024,1800,28.8,29.4,28.3,75.0,79.0,72.0,24.0,24.6,23.4,1001.5,1002.8,1001.5,1.4,130.0,3.3,1929.6,0.0,Porto Velho
11/01/2024,1900,26.3,28.8,26.3,89.0,89.0,73.0,24.4,25.8,23.6,1000.5,1001.5,1000.4,2.0,191.0,5.7,1124.5,1.6,Porto Velho
11/01/2024,2000,25.1,26.3,25.0,94.0,94.0,87.0,24.0,24.5,23.6,1000.3,1000.6,1000.1,1.0,200.0,5.0,181.7,8.8,Porto Velho
11/01/2024,2100,24.5,25.0,24.4,94.0,95.0,94.0,23.5,24.0,23.3,999.8,1000.5,999.7,1.0,181.0,5.3,150.8,5.6,Porto Velho
11/01/2024,2200,24.5,24.6,24.4,94.0,95.0,94.0,23.5,23.7,23.3,999.8,999.8,999.7,0.8,214.0,2.0,176.8,0.6,Porto Velho
11/01/2024,2300,25.0,25.0,24.4,93.0,95.0,92.0,23.8,23.8,23.1,1000.3,1000.3,999.7,1.1,18.0,2.2,41.1,0.0,Porto Velho
12/01/2024,1100,24.5,24.5,24.1,97.0,97.0,97.0,24.0,24.0,23.6,1001.4,1001.4,1000.8,0.7,189.0,1.6,96.7,0.0,Porto Velho
12/01/2024,1200,25.6,25.7,24.3,96.0,97.0,96.0,24.9,25.0,23.8,1001.8,1001.8,1001.4,0.6,73.0,1.6,570.8,0.0,Porto Velho
12/01/2024,1300,27.7,28.1,25.6,83.0,96.0,79.0,24.5,25.2,23.9,1002.3,1002.3,1001.8,1.3,51.0,2.4,1705.3,0.0,Porto Velho
12/01/2024,1400,29.5,29.6,27.7,72.0,84.0,72.0,23.9,25.2,23.9,1002.4,1002.4,1002.3,0.7,13.0,2.7,2230.1,0.0,Porto Velho
12/01/2024,1500,30.3,30.7,29.3,66.0,76.0,64.0,23.3,24.9,22.5,1002.0,1002.4,1002.0,1.4,349.0,3.3,2142.0,0.0,Porto Velho
12/01/2024,1600,31.3,32.0,30.2,60.0,69.0,60.0,22.6,24.9,22.6,1001.6,1002.0,1001.6,0.9,275.0,4.3,2761.7,0.0,Porto Velho
12/01/2024,1700,32.0,32.2,31.2,61.0,67.0,60.0,23.6,25.0,22.6,1000.8,1001.6,1000.8,1.3,200.0,3.8,2235.9,0.0,Porto Velho
12/01/2024,1800,32.8,33.0,31.3,58.0,64.0,56.0,23.6,24.7,22.2,999.3,1000.8,999.3,1.5,17.0,4.3,2365.8,0.0,Porto Velho
12/01/2024,1900,30.8,32.9,29.8,62.0,67.0,51.0,22.6,23.5,21.2,997.9,999.3,997.9,2.0,331.0,8.2,1422.3,0.0,Porto Velho
12/01/2024,2000,28.4,31.1,27.4,76.0,79.0,60.0,23.8,23.9,22.3,997.1,998.1,997.1,2.8,48.0,7.0,724.3,0.0,Porto Velho
12/01/2024,2100,28.2,29.1,27.9,76.0,78.0,71.0,23.5,24.0,22.9,997.7,997.8,996.9,1.1,178.0,5.9,1021.3,0.0,Porto Velho
12/01/2024,2200,26.6,28.3,26.6,85.0,85.0,74.0,23.8,24.1,23.2,997.9,997.9,997.5,1.4,142.0,3.9,329.5,0.0,Porto Velho
12/01/2024,2300,25.9,26.6,25.8,87.0,88.0,85.0,23.5,23.9,23.4,998.9,998.9,997.8,0.2,146.0,2.5,30.5,0.0,Porto Velho
13/01/2024,1100,25.3,25.3,24.4,87.0,96.0,87.0,22.9,24.0,22.9,1001.1,1001.1,1000.8,0.7,259.0,2.8,116.6,0.0,Porto Velho
13/01/2024,1200,26.1,26.2,25.3,83.0,88.0,83.0,23.0,23.6,22.9,1001.5,1001.5,1001.1,1.0,240.0,2.7,636.1,0.0,Porto Velho
13/01/2024,1300,27.1,27.1,26.0,82.0,85.0,79.0,23.8,23.8,22.7,1002.6,1002.6,1001.5,0.7,161.0,2.0,1098.7,0.0,Porto Velho
13/01/2024,1400,28.5,28.5,27.1,74.0,82.0,73.0,23.4,23.8,22.9,1002.8,1002.9,1002.6,1.0,348.0,2.6,1471.4,0.0,Porto Velho
13/01/2024,1500,28.6,28.8,28.1,73.0,75.0,69.0,23.4,23.5,22.2,1002.7,1002.8,1002.7,0.9,50.0,2.6,1292.0,0.0,Porto Velho
13/01/2024,1600,28.9,29.1,28.5,69.0,74.0,69.0,22.8,23.7,22.5,1002.1,1002.7,1002.1,1.4,336.0,2.9,1244.5,0.0,Porto Velho
13/01/2024,1700,30.1,30.8,28.9,69.0,73.0,62.0,23.7,24.6,22.3,1000.9,1002.1,1000.9,3.4,322.0,5.9,3688.6,0.0,Porto Velho
13/01/2024,1800,31.0,31.3,29.8,60.0,70.0,60.0,22.4,24.0,22.4,999.1,1000.9,999.1,1.6,3.0,5.9,3561.2,0.0,Porto Velho
13/01/2024,1900,30.2,32.0,30.2,65.0,67.0,54.0,22.8,24.1,20.8,998.1,999.1,998.1,2.6,289.0,5.3,2850.5,0.0,Porto Velho
13/01/2024,2000,30.1,30.2,29.6,70.0,70.0,65.0,24.0,24.1,22.9,997.5,998.1,997.4,3.4,340.0,5.9,1288.5,0.0,Porto Velho
13/01/2024,2100,29.1,30.1,29.1,74.0,74.0,68.0,24.0,24.5,23.3,997.7,997.7,997.4,3.5,4.0,6.8,1279.7,0.0,Porto Velho
13/01/2024,2200,26.2,29.3,26.2,81.0,81.0,73.0,22.7,24.7,22.3,998.1,998.1,997.7,5.1,356.0,8.2,383.1,0.0,Porto Velho
13/01/2024,2300,25.9,26.5,25.9,84.0,85.0,81.0,23.0,23.6,22.9,999.3,999.3,998.1,2.6,332.0,8.2,15.5,0.0,Porto Velho
14/01/2024,1100,25.0,25.0,24.5,95.0,96.0,95.0,24.1,24.1,23.8,1002.2,1002.2,1001.4,1.3,64.0,2.9,79.4,0.0,Porto Velho
14/01/2024,1200,25.8,25.9,24.9,91.0,95.0,91.0,24.2,24.4,24.0,1003.1,1003.1,1002.2,2.2,31.0,4.1,422.2,0.0,Porto Velho
14/01/2024,1300,27.1,27.4,25.8,84.0,91.0,84.0,24.1,24.9,24.1,1003.9,1003.9,1003.1,2.5,5.0,4.6,1068.8,0.0,Porto Velho
14/01/2024,1400,28.2,28.3,27.0,79.0,85.0,79.0,24.2,24.7,24.0,1004.6,1004.6,1003.9,2.5,358.0,5.2,1277.8,0.0,Porto Velho
14/01/2024,1500,28.8,28.9,27.9,78.0,82.0,77.0,24.5,25.0,24.1,1004.5,1004.6,1004.5,2.0,357.0,4.2,1468.6,0.0,Porto Velho
14/01/2024,1600,30.1,30.1,28.6,73.0,79.0,72.0,24.7,24.7,23.9,1003.4,1004.5,1003.4,2.6,7.0,4.7,1685.0,0.0,Porto Velho
14/01/2024,1700,26.4,30.2,26.4,89.0,89.0,71.0,24.4,24.9,23.7,1002.3,1003.4,1002.3,2.4,109.0,6.4,966.9,0.0,Porto Velho
14/01/2024,1800,29.6,29.6,26.4,77.0,90.0,75.0,25.1,25.1,24.1,1001.0,1002.3,1001.0,2.0,105.0,6.3,1450.3,0.2,Porto Velho
14/01/2024,1900,28.4,29.6,28.3,78.0,80.0,74.0,24.1,24.8,23.5,1000.5,1001.0,1000.4,2.0,88.0,6.9,1184.8,0.0,Porto Velho
14/01/2024,2000,24.5,28.5,24.5,95.0,95.0,74.0,23.6,24.1,22.9,1000.7,1000.9,1000.5,4.3,323.0,8.9,258.3,4.0,Porto Velho
14/01/2024,2100,24.7,24.9,24.2,93.0,96.0,93.0,23.5,24.1,23.5,999.7,1000.7,999.7,1.3,353.0,6.9,270.9,7.8,Porto Velho
14/01/2024,2200,25.2,25.3,24.7,92.0,93.0,92.0,23.9,24.1,23.5,999.6,999.7,999.4,1.9,341.0,3.8,323.1,0.2,Porto Velho
14/01/2024,2300,25.3,25.4,25.2,91.0,93.0,91.0,23.8,24.1,23.8,1000.5,1000.5,999.6,1.8,8.0,3.8,109.0,0.0,Porto Velho
15/01/2024,1100,24.6,24.6,24.1,95.0,96.0,95.0,23.8,23.9,23.5,1004.0,1004.0,1002.9,0.9,99.0,1.7,59.6,0.0,Porto Velho
15/01/2024,1200,25.3,25.3,24.5,91.0,95.0,91.0,23.7,24.0,23.6,1004.2,1004.2,1004.0,1.6,77.0,2.9,437.6,0.0,Porto Velho
15/01/2024,1300,27.1,27.1,25.2,83.0,91.0,82.0,24.1,24.2,23.4,1004.6,1004.6,1004.2,1.5,73.0,3.1,1230.5,0.0,Porto Velho
15/01/2024,1400,26.9,27.5,26.8,82.0,84.0,78.0,23.6,23.9,23.0,1004.6,1004.6,1004.5,1.9,71.0,4.0,1394.7,0.0,Porto Velho
15/01/2024,1500,28.1,28.2,26.9,75.0,82.0,75.0,23.4,24.3,23.2,1004.3,1004.6,1004.3,2.1,73.0,3.6,1413.4,0.0,Porto Velho
15/01/2024,1600,29.9,30.2,28.1,67.0,76.0,66.0,23.0,24.1,22.7,1003.7,1004.3,1003.7,2.0,52.0,4.1,2404.5,0.0,Porto Velho
15/01/2024,1700,30.9,32.0,29.4,62.0,70.0,60.0,22.9,23.9,22.3,1002.7,1003.7,1002.7,1.3,104.0,4.1,3370.6,0.0,Porto Velho
15/01/2024,1800,32.0,32.2,30.7,56.0,64.0,56.0,22.3,23.9,22.0,1001.2,1002.7,1001.2,1.2,77.0,4.2,3144.1,0.0,Porto Velho
15/01/2024,1900,30.8,33.6,30.7,62.0,64.0,53.0,22.7,23.7,21.9,999.4,1001.2,999.4,3.9,82.0,8.0,3234.9,0.0,Porto Velho
15/01/2024,2000,31.9,32.4,29.8,56.0,68.0,56.0,22.0,24.2,22.0,998.4,999.4,998.4,2.6,68.0,8.0,2156.9,0.0,Porto Velho
15/01/2024,2100,32.1,32.9,31.9,57.0,57.0,51.0,22.6,22.7,21.0,997.9,998.4,997.9,2.2,16.0,4.8,1825.9,0.0,Porto Velho
15/01/2024,2200,31.2,32.2,31.0,60.0,65.0,57.0,22.5,23.8,22.2,998.1,998.1,997.8,1.9,358.0,5.1,979.6,0.0,Porto Velho
15/01/2024,2300,30.2,31.3,30.2,64.0,64.0,57.0,22.6,22.8,21.6,998.7,998.7,998.1,1.4,22.0,3.8,118.2,0.0,Porto Velho
16/01/2024,1100,25.0,25.1,24.6,94.0,94.0,93.0,23.9,23.9,23.6,1001.7,1001.7,1001.0,0.8,206.0,1.2,108.0,0.0,Porto Velho
16/01/2024,1200,26.7,26.8,25.0,86.0,94.0,85.0,24.1,24.3,23.6,1002.8,1002.8,1001.7,1.0,145.0,2.3,488.9,0.0,Porto Velho
16/01/2024,1300,28.6,28.7,26.7,77.0,87.0,76.0,24.1,24.7,23.8,1003.3,1003.3,1002.8,0.9,79.0,2.2,1334.7,0.0,Porto Velho
16/01/2024,1400,30.5,30.7,28.6,69.0,77.0,67.0,24.0,24.5,23.1,1003.1,1003.4,1003.1,2.4,47.0,5.2,2574.1,0.0,Porto Velho
16/01/2024,1500,31.7,31.7,30.4,64.0,69.0,64.0,23.9,24.6,23.5,1002.6,1003.1,1002.6,1.9,66.0,5.2,2806.7,0.0,Porto Velho
16/01/2024,1600,30.8,32.4,30.6,65.0,69.0,61.0,23.6,24.7,23.2,1001.7,1002.6,1001.7,1.5,96.0,4.2,2092.8,0.0,Porto Velho
16/01/2024,1700,31.7,31.7,28.6,70.0,84.0,65.0,25.5,27.0,23.4,1000.4,1001.7,1000.4,1.3,185.0,3.6,1568.8,0.2,Porto Velho
16/01/2024,1800,28.2,32.9,26.3,80.0,88.0,59.0,24.5,26.8,21.8,998.9,1000.4,998.9,1.8,87.0,10.6,1585.6,1.8,Porto Velho
16/01/2024,1900,32.1,32.2,28.2,58.0,83.0,58.0,22.9,25.9,22.8,997.6,998.9,997.5,1.6,80.0,4.8,3315.0,0.2,Porto Velho
16/01/2024,2000,32.6,33.4,32.1,60.0,61.0,54.0,23.8,23.9,22.6,996.6,997.6,996.6,1.3,95.0,4.1,2157.5,0.0,Porto Velho
16/01/2024,2100,32.4,32.7,31.6,63.0,67.0,58.0,24.5,24.9,23.3,996.2,996.6,996.2,1.2,154.0,3.5,832.6,0.0,Porto Velho
16/01/2024,2200,31.3,32.9,31.3,65.0,65.0,58.0,23.8,24.4,23.3,996.5,996.6,996.0,1.8,256.0,4.3,812.6,0.0,Porto Velho
16/01/2024,2300,28.3,31.2,28.3,83.0,83.0,65.0,25.2,25.3,23.7,997.8,997.8,996.5,2.2,126.0,4.6,109.1,0.0,Porto Velho
17/01/2024,300,25.6,26.0,25.5,94.0,94.0,90.0,24.5,24.6,24.1,1000.7,1000.9,1000.6,1.1,171.0,5.0,0.9,0.0,Porto Velho
17/01/2024,1100,25.3,25.3,24.2,96.0,96.0,95.0,24.6,24.6,23.5,1002.4,1002.4,1001.4,0.5,214.0,2.0,250.1,0.0,Porto Velho
17/01/2024,1200,26.4,26.4,25.2,89.0,96.0,89.0,24.4,24.5,23.9,1003.4,1003.4,1002.4,0.9,277.0,2.1,661.5,0.0,Porto Velho
17/01/2024,1300,28.2,28.3,26.4,79.0,90.0,77.0,24.1,25.4,23.5,1003.9,1003.9,1003.4,1.7,344.0,3.2,1901.6,0.0,Porto Velho
17/01/2024,1400,29.5,29.7,28.1,74.0,81.0,73.0,24.4,25.1,23.7,1003.9,1004.0,1003.9,1.8,360.0,4.5,2055.6,0.0,Porto Velho
17/01/2024,1500,30.9,31.5,29.2,68.0,76.0,65.0,24.4,25.5,23.3,1003.3,1003.9,1003.3,2.6,5.0,5.2,3072.6,0.0,Porto Velho
17/01/2024,1600,32.3,32.7,30.7,63.0,69.0,60.0,24.4,24.8,23.2,1002.2,1003.3,1002.2,2.4,27.0,5.9,3159.3,0.0,Porto Velho
17/01/2024,1700,32.8,33.4,31.3,59.0,65.0,54.0,23.8,24.6,22.3,1000.4,1002.2,1000.4,2.6,26.0,7.7,3246.4,0.0,Porto Velho
17/01/2024,1800,33.2,33.8,32.3,54.0,61.0,52.0,22.5,24.8,22.1,999.2,1000.4,999.2,2.0,52.0,5.8,2836.0,0.0,Porto Velho
17/01/2024,1900,33.0,34.0,32.4,55.0,59.0,53.0,22.8,23.9,22.2,997.4,999.2,997.4,1.9,47.0,5.6,2384.8,0.0,Porto Velho
17/01/2024,2000,28.6,33.4,28.6,74.0,74.0,53.0,23.7,24.5,22.5,997.6,997.8,997.3,3.9,318.0,9.5,888.6,0.0,Porto Velho
17/01/2024,2100,28.1,29.1,28.0,81.0,82.0,71.0,24.5,24.7,23.1,997.9,997.9,997.3,1.0,196.0,7.7,398.8,0.0,Porto Velho
17/01/2024,2200,27.5,28.3,27.5,82.0,83.0,80.0,24.1,24.9,24.1,998.7,998.7,997.9,1.2,243.0,3.0,227.3,0.0,Porto Velho
17/01/2024,2300,26.6,27.5,26.6,89.0,89.0,82.0,24.7,24.7,24.1,999.2,999.5,998.7,1.2,170.0,3.3,23.7,0.0,Porto Velho
