id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
1570069576,fc7dbc66-1120-3e97-b1e4-90fff37f8aa0,-12.01189,-63.53592,2021-12-04 17:47:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1570069592,5a8257db-ca0a-3fbd-b752-df32c1509163,-12.29283,-62.29261,2021-12-04 17:47:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
1570069608,36cd32ad-ad4b-3e41-9032-f8348c697ca1,-12.30327,-62.3007,2021-12-04 17:47:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
1570069860,82f41164-0eb0-3f31-8bf0-7c965edaca15,-10.40329,-65.23595,2021-12-04 17:49:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
1570069877,8eb9c82a-4dbd-3dcd-a694-0aff4b398d45,-10.43507,-65.15567,2021-12-04 17:49:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
1570069882,edd81de7-1314-3b0f-938e-55f6ecb3378e,-9.21389,-63.21452,2021-12-04 17:49:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1570069896,8791595f-54c3-31a1-bd7c-b2b010e16446,-9.23102,-64.39236,2021-12-04 17:49:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1570069928,96404861-b184-304c-a016-caec33777e05,-12.0105,-63.52551,2021-12-04 17:47:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1569901097,03157171-198e-36e8-bdd7-4292b828d4c2,-11.808,-64.98023,2021-12-02 18:00:00,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia
1569644327,81c5e5e5-06cd-3479-bcc5-ac2eaaa04077,-12.64898,-60.90475,2021-11-29 17:28:00,Brasil,RONDÔNIA,CHUPINGUAIA,Amazônia
1569644399,27f07e75-96f9-3a53-ab32-e7c85685985e,-13.41966,-61.03648,2021-11-29 17:28:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1569644465,fd0546a2-24e1-3f1c-b48d-24a1859a7120,-12.05466,-60.82658,2021-11-29 17:28:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1569644473,1d323abf-6d81-35a5-9a7c-cd544275062f,-12.05634,-60.82111,2021-11-29 17:28:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1569644571,969c135b-0c49-35c7-a42a-1fee6ceb5014,-12.35157,-60.72096,2021-11-29 17:28:00,Brasil,RONDÔNIA,VILHENA,Amazônia
1569644575,c6249630-6342-334d-9e8c-af87692f0565,-9.89553,-62.14858,2021-11-29 17:28:00,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia
1569644579,6a525db5-0bf7-3ba6-a2b3-0a06d6025993,-9.89759,-62.16439,2021-11-29 17:28:00,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia
1569644586,3233ae79-096a-3d42-9839-a6bad2025184,-12.35332,-60.73457,2021-11-29 17:28:00,Brasil,RONDÔNIA,VILHENA,Amazônia
1563774224,67d68b5e-e623-3b65-b8ba-13674886d42c,-9.07857,-61.71681,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774262,fa699838-b17a-3386-99cd-371fafe95d03,-9.0876,-61.70831,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774294,12d3b1e5-bb7f-31a1-ba27-29ded8b0fc9e,-9.09874,-61.88171,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774325,008b2186-f989-383b-803d-f00080a8e6cd,-9.10288,-61.84013,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774357,74e1b49d-f52c-301c-aaf2-9f23347ff46a,-9.10673,-61.87342,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774389,d418d9f5-57c9-32ca-9dc0-ea52aba772d4,-9.11081,-61.84636,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774421,8731b295-d37e-3ff0-8d31-75b18640be55,-9.11492,-61.87965,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563774484,53bf78b6-d8fb-339e-a26f-fa8149393fc8,-9.1229,-61.8713,2021-10-07 17:11:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1563775131,f91deeff-a91d-3b44-8eab-079e6c2c213d,-12.8683,-60.71578,2021-10-07 17:09:00,Brasil,RONDÔNIA,CORUMBIARA,Amazônia
1563775150,32f714c3-8392-331b-99c7-9911df650a38,-13.44083,-61.43753,2021-10-07 17:09:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1563775432,ca43001a-3521-3f93-9e16-d95060558c5d,-12.80961,-62.14187,2021-10-07 17:09:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
1563775464,ae86c624-7147-3f24-929f-eb857c363734,-12.81149,-62.1339,2021-10-07 17:09:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
1563775496,5f84f474-e547-3da4-a291-162f5b08a118,-9.64937,-61.87484,2021-10-07 17:11:00,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia
1563664746,ad9290bd-ae44-3676-934b-f923ee270ae9,-11.83374,-62.87583,2021-10-06 18:04:00,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia
1563664747,a0e9239b-3779-351d-b9d0-b8a679d3a046,-11.83547,-62.88717,2021-10-06 18:04:00,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia
1563664750,8cbc414a-9a0a-3380-b0ec-46de3e71f786,-12.12686,-64.33022,2021-10-06 18:04:00,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia
1563664751,7d3e39fa-0a2b-362c-80bf-2ca113df347b,-12.15281,-62.94892,2021-10-06 18:04:00,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia
1563664753,f87e6232-d6bc-30b7-8605-63a575aeb6f7,-12.43926,-63.95617,2021-10-06 18:04:00,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia
1563664756,d967bf7c-2fab-3aa5-a098-10d90d1e13e1,-12.98196,-62.61894,2021-10-06 18:04:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
1563664757,0d2aa5d9-5287-3f5d-84f3-8859fc8837ca,-8.54963,-63.40959,2021-10-06 18:06:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
1563664758,526e25cb-fa72-3608-94b0-f569a9088e75,-8.65291,-63.20732,2021-10-06 18:06:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
1563664762,e2a1bdac-f823-3702-9658-53dc5c3a3c8f,-8.91372,-64.13562,2021-10-06 18:06:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1563664765,9d4e6f9b-e51e-34bc-81d6-ba2c8483e568,-8.91526,-64.14603,2021-10-06 18:06:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1563664769,04c18b9d-07c9-36b8-aa1a-195ef809905a,-8.96013,-64.15363,2021-10-06 18:06:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1563664772,9c9f2741-a4b5-38f0-8d08-d1e0d45f4e2b,-9.70922,-64.0415,2021-10-06 18:06:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1563664793,6b221db4-752f-3537-9bac-b6d9ddaccedc,-10.40252,-63.88406,2021-10-06 18:06:00,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia
1557694440,aa7d2b7d-c250-3e84-8546-5340dceaaf2a,-13.32163,-61.45962,2021-09-05 17:09:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
