id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
1500003545,ac8abed5-6e41-3592-abc8-d29eff3faf96,-11.502,-60.486,2020-06-19 17:25:00,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia
1520688934,b09b75f0-0a7b-3fe4-807c-5223a01a8d8d,-12.753,-60.336,2020-11-28 17:15:00,Brasil,RONDÔNIA,VILHENA,Amazônia
1520688905,a9b8169d-4b5e-3c83-b23b-459d507963d4,-9.477,-62.412,2020-11-28 17:15:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
1520688810,a7f82c58-b24d-3ab7-ae80-0f5cc382cf99,-10.286,-62.616,2020-11-28 17:15:00,Brasil,RONDÔNIA,THEOBROMA,Amazônia
1520688793,4f74d8a9-ba7d-32e1-825c-1000f0d18f54,-12.562,-61.405,2020-11-28 17:15:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1520688877,c67f8a3a-e2da-3b06-a0d5-8a40248aec45,-9.437,-63.224,2020-11-28 17:15:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1520688834,945d00ad-0bae-364a-93f9-01376760a4e9,-12.561,-61.413,2020-11-28 17:15:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
1520689046,29e71702-349d-3c77-bcf9-2c822df322ec,-9.191,-63.304,2020-11-28 17:15:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1520688756,1bb2655c-4c06-3740-bf6e-0b33feb47ea8,-9.199,-63.311,2020-11-28 17:15:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1520688715,db5a626a-3abd-338a-bc30-e4095860eebd,-9.298,-64.522,2020-11-28 17:15:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1500075202,8b68c1c3-b718-37af-a60a-80055420d493,-9.938,-63.381,2020-06-20 18:10:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
1500075201,b6a33dc3-0e88-3f01-b929-bcfeb3471aac,-9.936,-63.388,2020-06-20 18:10:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
1500075199,74177627-036e-3be6-baa0-4db97c1fbc33,-9.877,-65.153,2020-06-20 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1500075198,ba00e9b5-6ca3-39ba-8626-c523dcaa5d45,-9.761,-64.596,2020-06-20 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1500075197,61dd45fa-8fc2-3ba8-ba30-378c0afb4bf0,-9.666,-63.343,2020-06-20 18:10:00,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia
1500075203,53b73b1f-ebfa-3873-b480-910b2fe69b7c,-9.94,-63.395,2020-06-20 18:10:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
1520772976,d9772cd1-8732-3b1d-a501-3bfb72ba02a6,-12.042,-63.153,2020-11-29 17:55:00,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia
1520772941,bc6fe620-daac-355a-97ce-baa4e78c9d0a,-12.159,-63.895,2020-11-29 17:55:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1520772940,135a95db-d709-3bd8-9df9-0a36e074eb39,-12.4,-63.961,2020-11-29 17:55:00,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia
1520772939,79c5a6e0-7cd4-3a79-b29c-b513f08fb14a,-12.125,-63.153,2020-11-29 17:55:00,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia
1520772938,723252c7-13cd-3114-b9ed-bc055b02c9fd,-11.855,-63.818,2020-11-29 17:55:00,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia
1520773096,808edf62-b8eb-3fc1-a70b-f4d4a0ba62e8,-12.088,-62.964,2020-11-29 17:55:00,Brasil,RONDÔNIA,SÃO MIGUEL DO GUAPORÉ,Amazônia
1520766614,fb996dfc-7a30-3247-a3ea-ba150674e9be,-9.193,-63.301,2020-11-29 18:00:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
1520766609,c2cf7240-6b96-3cd6-bb60-39c697509a21,-10.501,-63.31,2020-11-29 18:00:00,Brasil,RONDÔNIA,GOVERNADOR JORGE TEIXEIRA,Amazônia
1520766401,3bea887f-6436-3796-accc-31c56feb0d97,-9.649,-64.602,2020-11-29 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1520766400,3ca37c60-5608-344c-bc14-d5cb5c7f38be,-9.329,-64.868,2020-11-29 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1520766395,48067477-7015-30ea-ac86-b9c6fd96ccaa,-9.214,-63.886,2020-11-29 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1520766327,4f324eb2-6a37-378c-8d2a-083e9a49d957,-9.954,-65.127,2020-11-29 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1520766326,4fae631b-5ed9-3a22-b52f-4e270d6d4b6c,-8.624,-63.754,2020-11-29 18:00:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
1520766301,1161a6d9-b542-3b13-a8ae-71930f248afe,-9.191,-63.292,2020-11-29 18:00:00,Brasil,RONDÔNIA,ITAPUÃ DO OESTE,Amazônia
