data,hora_(utc),temp._ins._(c),temp._max._(c),temp._min._(c),umi._ins._(%),umi._max._(%),umi._min._(%),pto_orvalho_ins._(c),pto_orvalho_max._(c),pto_orvalho_min._(c),pressao_ins._(hpa),pressao_max._(hpa),pressao_min._(hpa),vel._vento_(m/s),dir._vento_(m/s),raj._vento_(m/s),radiacao_(kj/m²),chuva_(mm),municipio
06/01/2024,1000,23.6,24.0,23.6,90.0,90.0,90.0,22.0,22.3,21.9,988.6,988.6,987.9,1.3,158.0,1.8,6.5,0.0,Cacoal
06/01/2024,1100,24.6,24.6,23.6,88.0,90.0,88.0,22.5,22.6,22.0,989.2,989.3,988.6,0.4,33.0,1.8,209.6,0.0,Cacoal
06/01/2024,1200,25.8,25.8,24.6,84.0,88.0,83.0,22.8,23.0,22.5,990.0,990.0,989.2,1.1,8.0,2.7,506.4,0.0,Cacoal
06/01/2024,1300,27.3,27.7,25.8,75.0,84.0,74.0,22.5,23.3,22.4,990.2,990.2,990.0,1.6,354.0,3.7,1095.4,0.0,Cacoal
06/01/2024,1400,29.0,29.0,27.3,68.0,77.0,68.0,22.5,23.1,22.0,990.1,990.3,990.1,1.8,351.0,3.7,1808.0,0.0,Cacoal
06/01/2024,1500,29.2,29.7,28.8,68.0,69.0,66.0,22.8,23.2,22.1,989.8,990.1,989.8,1.7,342.0,3.9,1748.6,0.0,Cacoal
06/01/2024,1600,30.0,31.5,29.2,66.0,69.0,57.0,22.8,23.1,21.7,988.8,989.8,988.8,2.0,358.0,5.9,2991.1,0.0,Cacoal
06/01/2024,1700,31.1,32.5,28.8,59.0,70.0,56.0,22.1,23.8,21.5,987.8,988.8,987.8,2.8,321.0,5.3,2224.7,0.0,Cacoal
06/01/2024,1800,25.4,32.7,25.4,85.0,85.0,53.0,22.7,23.1,20.9,988.2,988.4,987.5,2.7,11.0,16.4,1921.9,0.6,Cacoal
06/01/2024,1900,26.9,26.9,25.2,76.0,86.0,75.0,22.3,23.1,22.1,986.9,988.2,986.9,2.2,352.0,6.0,883.9,0.0,Cacoal
06/01/2024,2000,27.8,27.8,26.9,75.0,77.0,73.0,22.9,22.9,22.3,986.4,986.9,986.4,2.2,359.0,6.4,994.0,0.0,Cacoal
06/01/2024,2100,28.9,29.3,27.6,67.0,75.0,66.0,22.1,23.1,21.9,985.8,986.4,985.8,2.9,321.0,8.0,1397.0,0.0,Cacoal
06/01/2024,2200,28.5,29.0,28.4,70.0,70.0,66.0,22.4,22.5,21.9,986.1,986.1,985.6,1.9,329.0,8.0,725.8,0.0,Cacoal
06/01/2024,2300,27.5,28.5,27.4,74.0,74.0,68.0,22.4,22.4,21.7,987.0,987.0,986.1,0.8,288.0,5.0,52.0,0.0,Cacoal
07/01/2024,1000,24.8,24.9,24.7,86.0,89.0,86.0,22.3,22.8,22.3,989.2,989.2,988.6,0.8,346.0,3.8,7.0,0.0,Cacoal
07/01/2024,1100,25.1,25.1,24.8,84.0,86.0,84.0,22.3,22.4,22.2,990.0,990.0,989.2,1.4,351.0,3.6,162.9,0.0,Cacoal
07/01/2024,1200,26.6,26.6,25.1,78.0,85.0,78.0,22.4,22.8,22.2,990.5,990.5,990.0,2.1,342.0,4.5,792.4,0.0,Cacoal
07/01/2024,1300,28.6,28.6,26.5,69.0,78.0,69.0,22.4,22.8,21.9,990.7,990.7,990.5,3.0,342.0,6.5,1868.4,0.0,Cacoal
07/01/2024,1400,29.3,30.1,28.5,64.0,70.0,62.0,21.7,22.6,21.7,990.9,991.0,990.7,2.5,345.0,6.9,2604.9,0.0,Cacoal
07/01/2024,1500,30.5,30.5,29.3,61.0,66.0,61.0,22.2,22.8,21.4,990.6,991.0,990.6,2.8,342.0,6.9,2088.4,0.0,Cacoal
07/01/2024,1600,28.3,30.8,28.0,73.0,73.0,58.0,23.1,23.3,21.2,989.9,990.6,989.9,3.7,317.0,8.0,1558.1,0.2,Cacoal
07/01/2024,1700,31.0,31.5,28.3,59.0,74.0,58.0,22.2,23.9,21.8,988.3,989.9,988.3,3.0,337.0,8.0,2497.0,0.0,Cacoal
07/01/2024,1800,31.3,32.6,30.5,60.0,65.0,53.0,22.5,23.4,21.3,987.4,988.3,987.4,3.4,23.0,9.4,3011.2,0.0,Cacoal
07/01/2024,1900,29.4,32.3,28.5,67.0,68.0,58.0,22.5,23.9,21.8,986.7,987.4,986.7,3.3,349.0,9.6,2038.1,0.0,Cacoal
07/01/2024,2000,30.9,31.1,29.2,65.0,68.0,62.0,23.5,23.6,22.5,986.3,986.7,986.1,2.6,358.0,8.0,1962.7,0.0,Cacoal
07/01/2024,2100,30.4,30.9,29.5,63.0,65.0,60.0,22.6,23.4,21.8,985.9,986.4,985.9,2.6,328.0,6.8,837.1,0.0,Cacoal
07/01/2024,2200,30.2,30.9,30.1,63.0,65.0,61.0,22.2,23.0,22.0,985.8,985.9,985.5,2.7,322.0,5.5,586.2,0.0,Cacoal
07/01/2024,2300,29.3,30.2,29.3,67.0,67.0,62.0,22.5,22.5,22.2,986.6,986.6,985.8,1.4,16.0,5.2,25.9,0.0,Cacoal
08/01/2024,1000,24.3,24.4,24.3,90.0,90.0,90.0,22.6,22.6,22.5,988.3,988.3,987.6,1.5,37.0,3.2,4.3,0.0,Cacoal
08/01/2024,1100,24.8,24.9,24.3,88.0,90.0,88.0,22.7,22.9,22.6,989.4,989.4,988.3,1.4,49.0,3.2,173.6,0.0,Cacoal
08/01/2024,1200,27.0,27.3,24.8,78.0,88.0,77.0,22.9,23.4,22.6,989.9,989.9,989.4,1.7,62.0,3.5,844.6,0.0,Cacoal
08/01/2024,1300,28.9,29.0,26.8,71.0,79.0,70.0,23.1,23.3,22.3,989.8,989.9,989.8,1.6,25.0,4.0,2022.4,0.0,Cacoal
08/01/2024,1400,30.2,31.3,28.3,65.0,72.0,63.0,22.9,24.0,22.3,989.6,989.8,989.6,1.7,329.0,4.0,2666.8,0.0,Cacoal
08/01/2024,1500,32.3,32.6,30.2,55.0,66.0,54.0,22.0,24.0,22.0,989.1,989.6,989.1,2.5,3.0,5.3,3162.5,0.0,Cacoal
08/01/2024,1600,33.2,33.2,31.5,48.0,57.0,48.0,20.7,22.7,20.3,988.4,989.1,988.4,1.9,319.0,6.6,2736.5,0.0,Cacoal
08/01/2024,1700,34.0,34.6,32.8,46.0,51.0,42.0,20.7,21.7,19.1,987.3,988.4,987.3,2.7,8.0,5.3,3705.4,0.0,Cacoal
08/01/2024,1800,33.5,34.6,33.0,45.0,48.0,42.0,19.9,21.5,19.0,986.2,987.3,986.2,2.6,290.0,6.2,2524.9,0.0,Cacoal
08/01/2024,1900,34.3,34.8,33.4,40.0,47.0,39.0,19.0,20.9,18.4,985.3,986.2,985.3,2.3,285.0,5.9,2684.4,0.0,Cacoal
08/01/2024,2000,34.2,34.8,33.9,45.0,45.0,39.0,20.6,20.6,18.6,984.6,985.3,984.6,2.1,331.0,5.9,2347.8,0.0,Cacoal
08/01/2024,2100,34.4,34.7,33.8,44.0,46.0,41.0,20.4,21.3,19.3,984.6,984.7,984.5,1.7,291.0,5.4,1397.6,0.0,Cacoal
08/01/2024,2200,33.1,34.4,33.1,48.0,48.0,43.0,20.6,20.8,19.6,984.4,984.6,984.3,1.9,308.0,4.9,591.4,0.0,Cacoal
08/01/2024,2300,32.3,33.1,32.2,51.0,51.0,47.0,20.9,20.9,20.2,985.3,985.3,984.4,0.9,346.0,3.8,28.0,0.0,Cacoal
09/01/2024,1000,24.9,25.2,24.9,90.0,90.0,89.0,23.1,23.3,23.0,988.6,988.6,987.8,0.4,103.0,1.5,6.5,0.0,Cacoal
09/01/2024,1100,27.1,27.1,24.9,84.0,90.0,84.0,24.2,24.2,23.1,989.5,989.5,988.6,0.7,61.0,1.6,359.0,0.0,Cacoal
09/01/2024,1200,28.2,28.2,26.5,77.0,84.0,77.0,23.8,24.1,22.8,990.0,990.0,989.5,0.7,62.0,1.9,821.2,0.0,Cacoal
09/01/2024,1300,29.5,30.1,27.7,69.0,77.0,67.0,23.2,23.8,22.8,990.3,990.3,990.0,1.3,83.0,2.6,1678.8,0.0,Cacoal
09/01/2024,1400,31.2,31.3,29.1,65.0,71.0,64.0,23.8,24.2,22.8,990.0,990.4,990.0,1.3,25.0,3.1,1570.7,0.0,Cacoal
09/01/2024,1500,31.2,32.5,30.6,62.0,67.0,59.0,23.1,24.3,22.8,989.5,990.0,989.5,1.7,255.0,3.8,2753.6,0.0,Cacoal
09/01/2024,1600,26.0,33.1,26.0,78.0,78.0,56.0,21.8,24.2,21.1,989.0,989.5,988.3,5.3,131.0,10.1,2393.6,0.0,Cacoal
09/01/2024,1700,24.4,25.9,24.0,88.0,90.0,78.0,22.3,22.6,21.5,987.8,989.5,987.8,2.0,88.0,10.1,261.8,5.4,Cacoal
09/01/2024,1800,24.4,24.6,24.2,88.0,89.0,88.0,22.4,22.5,22.2,987.4,987.9,987.3,1.1,82.0,4.9,157.9,0.2,Cacoal
09/01/2024,1900,24.5,24.5,24.2,88.0,89.0,86.0,22.4,22.5,21.7,986.4,987.4,986.4,1.4,49.0,4.9,267.1,0.6,Cacoal
09/01/2024,2000,25.1,25.1,24.4,86.0,88.0,85.0,22.5,22.7,22.3,986.4,986.4,985.7,1.6,55.0,4.0,477.4,0.0,Cacoal
09/01/2024,2100,25.1,25.3,25.1,86.0,86.0,84.0,22.6,22.6,22.2,986.8,986.8,986.3,1.7,22.0,4.2,277.3,0.0,Cacoal
09/01/2024,2200,25.2,25.2,25.0,88.0,88.0,86.0,23.1,23.1,22.6,986.4,986.9,986.3,1.6,13.0,3.7,155.0,0.0,Cacoal
09/01/2024,2300,25.1,25.3,25.0,88.0,89.0,88.0,23.0,23.2,23.0,987.4,987.4,986.4,1.1,28.0,2.9,6.3,0.0,Cacoal
10/01/2024,1000,23.1,23.2,23.0,92.0,92.0,91.0,21.7,21.7,21.6,989.1,989.1,988.8,1.0,39.0,2.6,6.6,0.0,Cacoal
10/01/2024,1100,23.7,23.8,23.1,90.0,92.0,90.0,22.0,22.1,21.7,989.7,989.7,989.1,1.1,39.0,2.5,211.6,0.0,Cacoal
10/01/2024,1200,25.8,25.8,23.7,82.0,90.0,80.0,22.5,22.8,21.7,990.6,990.6,989.7,1.2,27.0,3.1,995.7,0.0,Cacoal
10/01/2024,1300,28.0,28.2,25.6,71.0,82.0,71.0,22.3,22.7,21.7,991.3,991.3,990.6,1.1,3.0,3.4,1845.0,0.0,Cacoal
10/01/2024,1400,28.5,29.0,27.4,69.0,74.0,66.0,22.3,23.0,21.9,991.2,991.4,991.2,1.7,301.0,4.5,1784.8,0.0,Cacoal
10/01/2024,1500,28.9,29.8,28.4,66.0,72.0,64.0,22.0,22.7,21.6,991.1,991.3,991.1,2.6,312.0,5.6,1877.0,0.0,Cacoal
10/01/2024,1600,30.7,31.1,28.8,61.0,68.0,59.0,22.2,22.6,21.4,990.0,991.1,990.0,3.6,317.0,7.5,2793.2,0.0,Cacoal
10/01/2024,1700,28.1,30.8,27.7,74.0,75.0,60.0,23.1,23.2,21.1,989.1,990.0,989.1,2.7,45.0,8.5,1234.7,0.0,Cacoal
10/01/2024,1800,28.1,28.6,26.5,78.0,83.0,73.0,23.8,24.5,22.6,988.0,989.1,988.0,2.3,16.0,5.7,1673.3,2.4,Cacoal
10/01/2024,1900,30.4,30.6,27.7,68.0,79.0,67.0,23.8,24.5,23.1,986.6,988.0,986.6,1.6,59.0,4.9,1703.7,0.2,Cacoal
10/01/2024,2000,25.6,30.7,25.6,83.0,83.0,63.0,22.6,24.1,22.5,986.6,987.0,986.4,2.5,260.0,5.5,589.2,0.0,Cacoal
10/01/2024,2100,25.3,25.7,25.1,84.0,86.0,81.0,22.4,22.9,22.2,987.8,987.8,986.6,2.1,115.0,5.2,88.7,0.0,Cacoal
10/01/2024,2200,24.8,25.8,24.8,87.0,87.0,83.0,22.6,22.7,22.4,988.0,988.0,987.8,1.5,124.0,3.5,15.4,0.0,Cacoal
11/01/2024,1100,24.3,24.3,24.0,91.0,92.0,91.0,22.8,22.8,22.6,991.2,991.2,990.3,0.5,6.0,2.1,78.3,0.0,Cacoal
11/01/2024,1200,25.1,25.1,24.3,90.0,91.0,90.0,23.3,23.3,22.7,992.1,992.1,991.2,0.7,9.0,1.4,343.8,0.2,Cacoal
11/01/2024,1300,26.4,26.4,25.1,82.0,90.0,82.0,23.1,23.7,23.0,992.3,992.3,992.1,1.1,7.0,2.5,883.2,0.0,Cacoal
11/01/2024,1400,27.6,27.7,26.3,77.0,82.0,75.0,23.3,23.4,22.4,992.0,992.3,991.9,1.6,331.0,3.6,1456.3,0.0,Cacoal
11/01/2024,1500,28.4,28.8,26.9,72.0,80.0,71.0,22.8,23.8,22.5,991.6,992.0,991.6,2.3,295.0,5.6,1475.9,0.0,Cacoal
11/01/2024,1600,30.1,30.1,28.2,63.0,74.0,63.0,22.4,23.4,21.7,990.8,991.6,990.8,2.5,288.0,5.5,2860.1,0.0,Cacoal
11/01/2024,1700,30.1,30.6,29.2,61.0,68.0,59.0,21.7,23.3,21.3,990.1,990.8,990.1,1.7,342.0,5.8,2338.8,0.0,Cacoal
11/01/2024,1800,25.4,30.2,25.4,81.0,85.0,60.0,22.0,23.3,21.3,989.5,990.1,989.4,3.0,20.0,5.9,762.9,4.2,Cacoal
11/01/2024,1900,23.9,26.0,23.8,90.0,90.0,80.0,22.1,23.2,21.6,989.4,989.6,988.9,4.1,24.0,8.9,1153.0,1.6,Cacoal
11/01/2024,2000,23.8,24.3,23.8,88.0,90.0,86.0,21.7,22.2,21.7,989.6,989.6,989.2,3.9,319.0,7.5,113.4,0.2,Cacoal
11/01/2024,2100,23.6,23.8,23.6,91.0,91.0,88.0,22.0,22.1,21.6,989.2,989.6,989.2,1.6,353.0,7.5,70.6,1.8,Cacoal
11/01/2024,2200,23.4,23.6,23.4,88.0,91.0,88.0,21.4,22.0,21.3,988.6,989.2,988.6,1.8,337.0,4.8,89.4,1.4,Cacoal
11/01/2024,2300,23.4,23.6,23.3,89.0,89.0,88.0,21.6,21.6,21.4,988.4,988.6,988.3,0.7,346.0,4.5,29.8,0.2,Cacoal
12/01/2024,1000,23.0,23.0,22.8,92.0,92.0,92.0,21.5,21.5,21.4,988.5,988.5,988.3,0.5,85.0,1.0,2.4,0.0,Cacoal
12/01/2024,1100,23.3,23.4,23.0,91.0,92.0,91.0,21.8,21.8,21.5,989.5,989.5,988.5,1.2,141.0,2.1,143.5,0.0,Cacoal
12/01/2024,1200,24.2,24.2,23.3,87.0,91.0,87.0,21.9,22.1,21.7,990.4,990.4,989.5,0.4,149.0,2.1,387.3,0.0,Cacoal
12/01/2024,1300,24.9,24.9,24.2,85.0,87.0,84.0,22.2,22.3,21.8,990.6,990.9,990.4,0.8,50.0,2.2,618.1,0.0,Cacoal
12/01/2024,1400,26.5,26.5,24.9,78.0,85.0,78.0,22.2,22.6,22.0,991.0,991.0,990.5,0.6,261.0,2.3,1044.9,0.0,Cacoal
12/01/2024,1500,27.4,27.5,26.2,74.0,79.0,72.0,22.3,22.9,21.9,990.9,991.0,990.9,0.9,230.0,3.1,1511.2,0.0,Cacoal
12/01/2024,1600,29.2,29.2,27.1,67.0,76.0,67.0,22.4,23.1,21.8,990.5,990.9,990.5,0.8,207.0,2.1,1815.5,0.0,Cacoal
12/01/2024,1700,29.0,29.5,28.2,67.0,70.0,65.0,22.3,23.0,21.0,990.0,990.5,990.0,0.9,246.0,2.9,1496.5,0.0,Cacoal
12/01/2024,1800,29.3,29.5,28.4,64.0,70.0,63.0,21.9,22.8,21.5,988.5,990.0,988.5,1.1,254.0,2.5,1223.5,0.0,Cacoal
12/01/2024,1900,30.0,31.0,29.3,61.0,65.0,58.0,21.7,22.7,21.2,986.5,988.5,986.5,2.1,196.0,4.2,2983.4,0.0,Cacoal
12/01/2024,2000,30.7,31.6,30.0,57.0,61.0,52.0,21.2,22.3,20.3,986.0,986.5,986.0,1.1,206.0,4.2,2212.0,0.0,Cacoal
12/01/2024,2100,31.0,31.8,30.5,57.0,60.0,53.0,21.5,22.2,20.6,985.8,986.0,985.7,1.2,199.0,3.0,1374.8,0.0,Cacoal
12/01/2024,2200,28.3,31.0,28.3,74.0,75.0,57.0,23.3,23.6,21.3,986.5,986.5,985.8,2.3,137.0,5.0,398.7,0.0,Cacoal
12/01/2024,2300,27.2,28.3,27.2,78.0,78.0,74.0,23.0,23.3,22.9,987.1,987.1,986.5,1.1,97.0,4.0,27.3,0.0,Cacoal
13/01/2024,1000,24.3,24.3,24.2,88.0,89.0,88.0,22.3,22.4,22.3,988.9,988.9,988.6,0.7,13.0,2.5,3.3,0.0,Cacoal
13/01/2024,1100,25.1,25.1,24.3,85.0,88.0,85.0,22.3,22.8,22.3,989.7,989.7,988.9,0.7,9.0,1.5,181.8,0.0,Cacoal
13/01/2024,1200,26.0,26.0,25.1,80.0,85.0,80.0,22.3,22.6,22.1,990.3,990.3,989.7,0.7,48.0,2.1,496.5,0.0,Cacoal
13/01/2024,1300,27.1,27.5,25.9,75.0,81.0,72.0,22.3,22.8,21.6,990.6,990.6,990.3,1.3,319.0,2.7,1324.8,0.0,Cacoal
13/01/2024,1400,28.6,28.6,27.1,70.0,76.0,69.0,22.6,22.9,21.6,990.7,990.7,990.6,1.4,59.0,3.2,1465.7,0.0,Cacoal
13/01/2024,1500,29.1,29.9,27.9,67.0,72.0,63.0,22.3,23.0,21.6,989.9,990.7,989.9,1.5,301.0,3.6,2331.3,0.0,Cacoal
13/01/2024,1600,25.3,30.0,25.3,81.0,83.0,63.0,21.9,23.2,21.7,989.4,989.9,989.4,3.3,347.0,7.2,1412.7,2.2,Cacoal
13/01/2024,1700,28.5,28.6,24.5,73.0,91.0,73.0,23.2,24.7,22.1,987.8,989.5,987.8,2.1,22.0,7.2,1877.6,10.0,Cacoal
13/01/2024,1800,31.1,31.2,28.5,59.0,77.0,59.0,22.2,24.9,22.0,986.7,987.8,986.7,2.4,349.0,5.8,3940.5,0.0,Cacoal
13/01/2024,1900,30.6,31.1,30.2,63.0,66.0,59.0,22.9,23.6,22.1,985.6,986.7,985.6,2.4,353.0,6.4,1765.4,0.0,Cacoal
13/01/2024,2000,27.5,31.8,27.5,75.0,75.0,57.0,22.7,23.3,21.7,985.2,985.6,985.1,3.6,251.0,7.4,1342.1,0.0,Cacoal
13/01/2024,2100,25.9,27.4,25.7,82.0,84.0,75.0,22.6,23.3,22.2,986.0,986.0,985.1,2.7,280.0,8.0,153.4,0.0,Cacoal
13/01/2024,2200,26.4,26.6,25.9,77.0,82.0,76.0,22.1,22.5,21.9,986.6,987.0,986.0,2.2,334.0,5.8,119.9,0.0,Cacoal
13/01/2024,2300,25.4,26.4,25.4,87.0,87.0,77.0,23.1,23.1,22.1,987.2,987.2,986.5,0.8,102.0,4.9,12.9,0.2,Cacoal
14/01/2024,1000,23.9,23.9,23.5,93.0,93.0,93.0,22.6,22.6,22.3,990.3,990.3,990.0,0.8,351.0,1.8,1.0,0.0,Cacoal
14/01/2024,1100,24.3,24.3,23.9,91.0,93.0,91.0,22.8,22.8,22.6,991.0,991.0,990.3,1.7,35.0,3.3,128.6,0.0,Cacoal
14/01/2024,1200,25.3,25.4,24.3,84.0,91.0,84.0,22.4,23.3,22.4,991.9,991.9,991.0,2.0,18.0,3.8,768.8,0.0,Cacoal
14/01/2024,1300,25.8,25.9,25.3,83.0,85.0,81.0,22.7,22.8,22.2,992.7,992.7,991.9,1.3,16.0,3.8,586.3,0.0,Cacoal
14/01/2024,1400,27.1,27.1,25.8,79.0,83.0,78.0,23.1,23.2,22.3,992.8,992.9,992.7,1.7,354.0,4.0,1049.2,0.0,Cacoal
14/01/2024,1500,27.7,28.1,26.7,81.0,83.0,74.0,24.2,24.5,22.6,992.5,992.9,992.5,1.5,16.0,5.3,1944.7,0.4,Cacoal
14/01/2024,1600,28.6,28.7,27.3,69.0,81.0,69.0,22.3,24.0,22.3,991.3,992.5,991.3,2.2,354.0,5.4,2256.3,0.0,Cacoal
14/01/2024,1700,29.2,29.6,28.2,68.0,72.0,66.0,22.7,23.8,22.3,990.3,991.3,990.3,2.6,22.0,5.8,2217.3,0.0,Cacoal
14/01/2024,1800,29.7,30.4,28.4,64.0,73.0,62.0,22.2,23.9,21.9,989.3,990.3,989.3,2.4,349.0,6.9,1636.5,0.2,Cacoal
14/01/2024,1900,30.2,30.5,29.4,62.0,65.0,61.0,22.1,22.7,21.3,988.0,989.3,988.0,2.3,5.0,6.2,1827.7,0.0,Cacoal
14/01/2024,2000,29.6,30.8,29.0,67.0,69.0,59.0,22.9,23.0,21.4,986.9,988.0,986.9,2.5,15.0,6.0,1259.9,0.0,Cacoal
14/01/2024,2100,29.2,30.4,29.0,67.0,68.0,63.0,22.4,23.1,22.2,987.2,987.2,986.9,1.5,356.0,5.3,717.9,0.0,Cacoal
14/01/2024,2200,28.8,29.2,28.8,70.0,70.0,66.0,22.7,22.7,22.1,987.2,987.2,987.1,0.7,319.0,3.4,168.7,0.0,Cacoal
14/01/2024,2300,27.0,28.8,27.0,83.0,84.0,70.0,24.0,24.1,22.8,988.2,988.2,987.2,1.3,152.0,2.4,34.8,0.0,Cacoal
15/01/2024,500,23.5,24.2,23.5,89.0,92.0,88.0,21.6,22.5,21.5,991.0,991.7,991.0,2.1,4.0,7.8,0.6,12.2,Cacoal
15/01/2024,1000,23.0,23.0,22.9,92.0,92.0,92.0,21.7,21.7,21.6,991.9,991.9,991.3,1.2,121.0,2.7,1.2,1.0,Cacoal
15/01/2024,1100,23.4,23.4,23.0,92.0,92.0,92.0,22.0,22.0,21.7,992.5,992.5,991.9,0.6,359.0,2.2,163.8,0.0,Cacoal
15/01/2024,1200,24.2,24.2,23.4,90.0,92.0,90.0,22.6,22.6,22.0,993.0,993.1,992.5,0.6,6.0,3.4,483.5,0.0,Cacoal
15/01/2024,1300,25.9,26.0,24.3,79.0,90.0,79.0,22.1,22.9,22.0,993.4,993.4,993.0,1.4,314.0,3.8,1317.5,0.0,Cacoal
15/01/2024,1400,27.8,27.8,25.9,71.0,79.0,71.0,22.1,22.5,21.5,993.1,993.4,993.1,0.7,15.0,2.9,1665.9,0.0,Cacoal
15/01/2024,1500,29.8,29.8,27.7,61.0,72.0,61.0,21.4,22.9,21.2,992.8,993.1,992.8,0.9,256.0,3.2,2977.7,0.0,Cacoal
15/01/2024,1600,29.8,30.6,29.5,61.0,64.0,58.0,21.4,22.5,20.8,992.1,992.8,992.1,1.3,343.0,4.5,2778.3,0.0,Cacoal
15/01/2024,1700,31.1,31.1,29.7,63.0,64.0,58.0,23.3,23.3,21.1,991.2,992.1,991.2,1.1,252.0,2.9,2003.2,0.0,Cacoal
15/01/2024,1800,30.8,32.1,30.3,62.0,64.0,54.0,22.5,23.4,20.9,989.7,991.2,989.7,1.3,130.0,3.7,2620.2,0.0,Cacoal
15/01/2024,1900,31.3,32.3,30.8,58.0,62.0,54.0,21.9,22.9,21.3,987.9,989.7,987.9,1.6,135.0,3.9,2783.8,0.0,Cacoal
15/01/2024,2000,31.7,32.7,31.2,56.0,60.0,51.0,21.7,22.6,20.9,987.0,987.9,986.9,1.2,237.0,3.0,1889.5,0.0,Cacoal
15/01/2024,2100,31.5,31.7,30.8,57.0,60.0,55.0,22.0,22.3,21.3,986.8,987.0,986.8,0.7,275.0,2.2,475.2,0.0,Cacoal
15/01/2024,2200,30.9,31.9,30.9,59.0,59.0,54.0,21.9,22.4,21.4,987.1,987.2,986.6,0.7,195.0,2.3,723.2,0.0,Cacoal
15/01/2024,2300,28.3,31.0,28.0,66.0,68.0,59.0,21.4,22.4,21.0,988.0,988.0,987.1,1.3,323.0,5.0,27.5,0.0,Cacoal
16/01/2024,1000,24.0,24.2,23.9,92.0,92.0,91.0,22.6,22.7,22.5,990.2,990.2,989.5,1.0,132.0,1.8,8.4,0.0,Cacoal
16/01/2024,1100,25.8,25.8,24.0,83.0,92.0,83.0,22.7,23.2,22.6,990.9,990.9,990.2,1.0,138.0,1.8,379.2,0.0,Cacoal
16/01/2024,1200,27.7,27.7,25.7,76.0,83.0,76.0,23.1,23.6,22.1,991.3,991.3,990.9,0.6,125.0,1.5,1215.4,0.0,Cacoal
16/01/2024,1300,29.0,29.6,27.4,70.0,78.0,70.0,22.9,24.3,22.5,991.5,991.5,991.3,1.0,103.0,2.5,2025.6,0.0,Cacoal
16/01/2024,1400,30.7,30.9,28.8,64.0,75.0,62.0,23.1,24.1,22.4,991.6,991.8,991.5,1.7,348.0,3.8,2723.8,0.0,Cacoal
16/01/2024,1500,32.2,32.3,30.1,57.0,67.0,56.0,22.5,24.2,21.8,990.8,991.6,990.8,1.8,22.0,5.4,2875.3,0.0,Cacoal
16/01/2024,1600,33.3,33.4,31.6,52.0,59.0,52.0,22.1,23.4,21.3,990.0,990.8,990.0,2.1,48.0,5.8,3504.4,0.0,Cacoal
16/01/2024,1700,33.1,34.0,32.2,53.0,59.0,48.0,22.2,23.3,20.8,988.8,990.0,988.8,2.0,304.0,5.2,3729.6,0.0,Cacoal
16/01/2024,1800,29.9,34.2,29.8,64.0,64.0,46.0,22.3,23.0,20.3,987.7,988.8,987.7,3.7,303.0,7.5,3236.8,0.0,Cacoal
16/01/2024,1900,30.4,31.3,28.6,66.0,76.0,58.0,23.3,24.2,21.7,986.6,987.7,986.6,2.4,306.0,7.5,2122.3,3.0,Cacoal
16/01/2024,2000,32.4,32.8,30.3,56.0,68.0,53.0,22.5,24.1,21.7,985.6,986.6,985.6,1.5,255.0,5.4,2398.5,0.0,Cacoal
16/01/2024,2100,32.1,32.8,32.0,55.0,58.0,53.0,21.9,23.2,21.7,985.3,985.6,985.3,1.8,257.0,4.0,1546.8,0.0,Cacoal
16/01/2024,2200,31.7,32.1,31.6,59.0,60.0,55.0,22.8,23.0,21.9,985.9,985.9,985.3,1.1,229.0,3.5,725.2,0.0,Cacoal
16/01/2024,2300,25.4,31.7,25.4,85.0,85.0,58.0,22.7,23.4,21.9,987.1,987.1,985.9,1.0,295.0,7.4,68.0,1.8,Cacoal
17/01/2024,1000,25.3,25.3,25.0,90.0,91.0,90.0,23.6,23.7,23.4,990.8,990.8,989.8,0.8,154.0,1.5,6.6,0.0,Cacoal
17/01/2024,1100,26.0,26.3,25.3,86.0,90.0,85.0,23.4,23.9,23.3,991.4,991.4,990.7,0.6,230.0,1.4,236.7,0.0,Cacoal
17/01/2024,1200,28.1,28.5,26.0,77.0,86.0,75.0,23.7,24.0,23.0,991.9,991.9,991.4,0.9,246.0,1.7,1047.5,0.2,Cacoal
17/01/2024,1300,29.5,29.5,28.1,72.0,77.0,70.0,23.8,24.3,23.1,991.9,992.2,991.9,1.2,283.0,2.8,2027.8,0.0,Cacoal
17/01/2024,1400,30.4,31.3,29.3,67.0,72.0,64.0,23.6,24.4,22.7,992.0,992.3,991.9,1.4,22.0,3.5,2303.3,0.0,Cacoal
17/01/2024,1500,26.7,30.6,26.1,78.0,82.0,65.0,22.5,23.5,22.1,992.1,992.2,991.9,1.7,341.0,8.7,627.8,0.2,Cacoal
17/01/2024,1600,28.2,28.3,26.6,75.0,80.0,73.0,23.3,23.3,22.0,991.1,992.2,991.1,1.9,309.0,5.7,1385.9,0.0,Cacoal
17/01/2024,1700,31.4,31.5,27.6,61.0,77.0,61.0,22.8,24.1,22.8,989.7,991.1,989.7,2.2,37.0,4.8,3412.8,0.0,Cacoal
17/01/2024,1800,30.0,32.4,30.0,68.0,68.0,58.0,23.4,23.8,22.3,988.6,989.7,988.2,1.5,193.0,5.8,2100.0,0.0,Cacoal
17/01/2024,1900,27.8,30.0,27.8,77.0,78.0,68.0,23.5,23.9,23.3,988.1,988.8,988.0,1.7,163.0,4.8,262.2,0.0,Cacoal
