"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2020";"1400";"26,0";"26,3";"25,2";"83,0";"87,0";"81,0";"22,8";"23,6";"22,3";"995,6";"995,6";"995,5";"";"";"";"1431,40";"0,0"
"06/01/2020";"1500";"27,4";"27,4";"26,0";"75,0";"83,0";"74,0";"22,7";"23,6";"22,3";"995,0";"995,6";"995,0";"";"";"";"1795,70";"0,0"
"06/01/2020";"1600";"29,1";"29,6";"27,5";"68,0";"78,0";"68,0";"22,6";"24,1";"22,1";"994,2";"995,0";"994,2";"";"";"";"2695,10";"0,0"
"06/01/2020";"1700";"30,6";"30,6";"28,8";"67,0";"72,0";"63,0";"23,8";"24,4";"22,5";"993,6";"994,2";"993,5";"";"";"";"2977,20";"0,0"
"06/01/2020";"1800";"31,1";"31,1";"30,3";"65,0";"69,0";"64,0";"23,8";"24,6";"23,0";"992,5";"993,6";"992,5";"";"";"";"3205,60";"0,0"
"06/01/2020";"1900";"31,0";"31,7";"30,8";"64,0";"68,0";"62,0";"23,3";"24,5";"23,2";"991,4";"992,5";"991,4";"";"";"";"2492,60";"0,0"
"06/01/2020";"2000";"30,9";"31,9";"30,9";"66,0";"67,0";"61,0";"23,8";"24,6";"23,0";"990,4";"991,4";"990,4";"";"";"";"1825,00";"0,0"
"06/01/2020";"2100";"31,2";"31,4";"30,9";"68,0";"70,0";"64,0";"24,6";"25,0";"23,7";"990,6";"990,7";"990,0";"";"";"";"1267,50";"0,0"
"06/01/2020";"2200";"29,5";"31,2";"29,5";"77,0";"77,0";"67,0";"25,0";"25,3";"24,1";"991,7";"991,7";"990,5";"";"";"";"431,00";"0,0"
"06/01/2020";"2300";"28,0";"29,5";"27,9";"84,0";"86,0";"76,0";"25,0";"25,7";"24,5";"992,1";"992,1";"991,5";"";"";"";"38,90";"0,0"
"07/01/2020";"0000";"25,5";"28,1";"25,4";"92,0";"92,0";"78,0";"24,2";"25,5";"22,6";"992,8";"992,9";"992,1";"";"";"";"";"1,4"
"07/01/2020";"0100";"25,5";"25,6";"25,3";"95,0";"95,0";"92,0";"24,5";"24,6";"24,0";"993,7";"993,8";"992,8";"";"";"";"";"0,0"
"07/01/2020";"0200";"25,0";"25,5";"24,9";"95,0";"95,0";"95,0";"24,2";"24,5";"24,0";"994,1";"994,1";"993,7";"";"";"";"";"0,0"
"07/01/2020";"0300";"24,8";"25,1";"24,7";"95,0";"95,0";"95,0";"24,0";"24,2";"23,9";"994,4";"994,4";"994,1";"";"";"";"";"0,0"
"07/01/2020";"0400";"24,6";"24,8";"24,6";"96,0";"96,0";"95,0";"23,9";"24,1";"23,9";"994,0";"994,4";"994,0";"";"";"";"";"0,0"
"07/01/2020";"0500";"24,4";"24,6";"24,3";"96,0";"97,0";"96,0";"23,8";"23,9";"23,7";"993,5";"993,9";"993,5";"";"";"";"";"0,0"
"07/01/2020";"0600";"24,1";"24,4";"24,1";"97,0";"97,0";"96,0";"23,5";"23,8";"23,5";"993,4";"993,6";"993,4";"";"";"";"";"0,0"
"07/01/2020";"0700";"24,1";"24,2";"23,9";"97,0";"97,0";"97,0";"23,6";"23,6";"23,4";"992,9";"993,4";"992,8";"";"";"";"";"0,0"
"07/01/2020";"0800";"24,1";"24,4";"24,1";"97,0";"97,0";"97,0";"23,5";"23,8";"23,5";"992,8";"992,9";"992,7";"";"";"";"";"0,0"
"07/01/2020";"0900";"24,1";"24,2";"24,0";"97,0";"97,0";"97,0";"23,5";"23,7";"23,4";"993,5";"993,5";"992,8";"";"";"";"";"0,0"
"07/01/2020";"1000";"23,8";"24,1";"23,7";"97,0";"97,0";"97,0";"23,3";"23,5";"23,2";"994,6";"994,6";"993,5";"";"";"";"";"0,0"
"07/01/2020";"1100";"25,0";"25,0";"23,8";"96,0";"97,0";"96,0";"24,4";"24,4";"23,2";"995,4";"995,4";"994,5";"";"";"";"206,80";"0,0"
"07/01/2020";"1200";"25,9";"25,9";"25,0";"91,0";"96,0";"90,0";"24,3";"24,8";"23,9";"995,7";"995,7";"995,4";"";"";"";"512,30";"0,0"
"07/01/2020";"1300";"27,0";"27,2";"25,8";"79,0";"91,0";"79,0";"23,0";"24,6";"23,0";"996,1";"996,1";"995,7";"";"";"";"1429,40";"0,0"
"07/01/2020";"1400";"29,9";"30,0";"27,0";"71,0";"82,0";"69,0";"24,1";"24,9";"23,2";"995,8";"996,2";"995,8";"";"";"";"2492,90";"0,0"
"07/01/2020";"1500";"30,7";"31,2";"29,3";"68,0";"73,0";"64,0";"24,2";"24,7";"23,2";"995,2";"995,8";"995,2";"";"";"";"2810,30";"0,0"
"07/01/2020";"1600";"31,9";"32,0";"30,7";"63,0";"69,0";"61,0";"23,9";"24,6";"23,4";"994,6";"995,2";"994,5";"";"";"";"2982,40";"0,0"
"07/01/2020";"1700";"32,8";"32,9";"31,3";"62,0";"67,0";"60,0";"24,5";"24,9";"23,2";"993,8";"994,6";"993,8";"";"";"";"2676,70";"0,0"
"07/01/2020";"1800";"32,5";"33,1";"31,9";"59,0";"64,0";"56,0";"23,4";"25,0";"22,8";"992,9";"993,9";"992,9";"";"";"";"2180,30";"0,0"
"07/01/2020";"1900";"32,5";"33,4";"32,2";"60,0";"65,0";"56,0";"23,6";"24,8";"23,0";"991,9";"992,9";"991,9";"";"";"";"2074,40";"0,0"
"07/01/2020";"2000";"30,3";"33,1";"30,3";"68,0";"69,0";"58,0";"23,6";"25,0";"23,0";"991,5";"991,8";"990,9";"";"";"";"1138,70";"0,0"
"07/01/2020";"2100";"28,5";"30,2";"25,1";"72,0";"89,0";"63,0";"23,0";"24,4";"21,9";"990,8";"991,9";"990,8";"";"";"";"1188,00";"7,4"
"07/01/2020";"2200";"28,8";"29,1";"28,5";"81,0";"81,0";"71,0";"25,2";"25,3";"23,1";"991,8";"991,8";"990,8";"";"";"";"677,70";"0,0"
"07/01/2020";"2300";"26,9";"28,9";"26,9";"83,0";"85,0";"76,0";"23,9";"25,9";"23,2";"992,6";"992,6";"991,8";"";"";"";"82,40";"0,0"
"08/01/2020";"0000";"26,3";"26,9";"26,2";"88,0";"89,0";"83,0";"24,1";"24,5";"23,7";"993,6";"993,6";"992,6";"";"";"";"";"0,0"
"08/01/2020";"0100";"25,6";"26,3";"25,6";"90,0";"92,0";"87,0";"23,9";"24,5";"23,8";"995,1";"995,1";"993,6";"";"";"";"";"0,0"
"08/01/2020";"0200";"25,4";"25,7";"25,4";"93,0";"93,0";"89,0";"24,1";"24,3";"23,7";"995,7";"995,7";"995,1";"";"";"";"";"0,0"
"08/01/2020";"0300";"25,3";"25,4";"25,2";"91,0";"93,0";"91,0";"23,7";"24,2";"23,7";"995,6";"995,7";"995,6";"";"";"";"";"0,0"
"08/01/2020";"0400";"25,3";"25,4";"25,2";"95,0";"95,0";"91,0";"24,4";"24,4";"23,7";"996,0";"996,0";"995,6";"";"";"";"";"0,0"
"08/01/2020";"0500";"25,2";"25,6";"25,2";"85,0";"95,0";"85,0";"22,6";"24,4";"22,6";"995,3";"996,4";"995,3";"";"";"";"";"0,0"
"08/01/2020";"0600";"25,0";"25,4";"25,0";"94,0";"95,0";"85,0";"24,0";"24,2";"22,7";"994,3";"995,3";"994,3";"";"";"";"";"0,0"
"08/01/2020";"0700";"24,9";"25,1";"24,9";"94,0";"94,0";"93,0";"23,9";"24,0";"23,9";"994,3";"994,5";"994,2";"";"";"";"";"0,0"
"08/01/2020";"0800";"24,5";"24,9";"24,4";"96,0";"96,0";"94,0";"23,7";"23,9";"23,7";"994,2";"994,3";"994,0";"";"";"";"";"0,0"
"08/01/2020";"0900";"24,2";"24,5";"24,2";"96,0";"96,0";"96,0";"23,6";"23,7";"23,6";"994,8";"994,8";"994,2";"";"";"";"";"0,0"
"08/01/2020";"1000";"23,9";"24,3";"23,9";"97,0";"97,0";"96,0";"23,3";"23,7";"23,3";"995,8";"995,8";"994,8";"";"";"";"";"0,0"
"08/01/2020";"1100";"24,7";"24,7";"23,9";"96,0";"97,0";"96,0";"24,1";"24,1";"23,3";"996,9";"996,9";"995,8";"";"";"";"134,00";"0,0"
"08/01/2020";"1200";"25,8";"25,8";"24,7";"89,0";"96,0";"89,0";"23,9";"24,2";"23,6";"997,9";"997,9";"996,9";"";"";"";"564,60";"0,0"
"08/01/2020";"1300";"26,8";"27,0";"25,8";"82,0";"90,0";"82,0";"23,5";"24,5";"23,5";"998,3";"998,3";"997,9";"";"";"";"1247,50";"0,0"
"08/01/2020";"1400";"28,5";"28,5";"26,8";"73,0";"84,0";"72,0";"23,3";"24,4";"22,7";"998,1";"998,3";"998,0";"";"";"";"2001,30";"0,0"
"08/01/2020";"1500";"29,8";"29,9";"28,5";"70,0";"74,0";"70,0";"23,7";"24,1";"23,1";"997,7";"998,2";"997,7";"";"";"";"2672,00";"0,0"
"08/01/2020";"1600";"30,3";"30,6";"29,6";"69,0";"74,0";"67,0";"23,9";"25,0";"23,4";"996,8";"997,7";"996,8";"";"";"";"2608,00";"0,0"
"08/01/2020";"1700";"27,0";"31,0";"25,6";"86,0";"90,0";"67,0";"24,5";"25,1";"22,9";"995,9";"996,8";"995,9";"";"";"";"1383,60";"2,2"
"08/01/2020";"1800";"27,5";"28,0";"27,0";"75,0";"87,0";"74,0";"22,6";"24,9";"22,1";"994,5";"995,9";"994,5";"";"";"";"1123,80";"0,0"
"08/01/2020";"1900";"27,5";"28,5";"27,4";"81,0";"83,0";"67,0";"23,9";"24,5";"21,5";"993,7";"994,5";"993,6";"";"";"";"1527,50";"0,0"
"08/01/2020";"2000";"26,7";"27,6";"26,7";"81,0";"84,0";"79,0";"23,2";"24,5";"23,0";"993,2";"993,8";"993,1";"";"";"";"669,40";"0,0"
"08/01/2020";"2100";"27,3";"27,4";"26,7";"81,0";"83,0";"80,0";"23,8";"24,0";"23,2";"993,2";"993,2";"992,9";"";"";"";"583,70";"0,0"
"08/01/2020";"2200";"27,2";"27,5";"27,2";"84,0";"85,0";"79,0";"24,3";"24,7";"23,4";"993,6";"993,6";"993,2";"";"";"";"297,90";"0,0"
"08/01/2020";"2300";"26,7";"27,2";"26,7";"91,0";"91,0";"84,0";"25,1";"25,2";"24,3";"994,7";"994,8";"993,6";"";"";"";"27,60";"0,0"
"09/01/2020";"0000";"25,1";"26,7";"25,1";"90,0";"94,0";"81,0";"23,4";"25,6";"22,6";"996,2";"996,3";"994,7";"";"";"";"";"0,0"
"09/01/2020";"0100";"24,9";"25,1";"24,9";"93,0";"94,0";"90,0";"23,8";"23,8";"23,3";"996,4";"996,6";"996,2";"";"";"";"";"0,0"
"09/01/2020";"0200";"24,7";"25,0";"24,7";"96,0";"96,0";"93,0";"24,0";"24,0";"23,8";"996,3";"996,4";"996,2";"";"";"";"";"0,0"
"09/01/2020";"0300";"24,4";"24,7";"24,4";"96,0";"96,0";"96,0";"23,7";"23,9";"23,7";"996,3";"996,4";"996,3";"";"";"";"";"0,0"
"09/01/2020";"0400";"24,3";"24,4";"24,3";"96,0";"96,0";"96,0";"23,5";"23,7";"23,5";"996,7";"996,7";"996,3";"";"";"";"";"0,0"
"09/01/2020";"0500";"23,9";"24,3";"23,9";"96,0";"96,0";"95,0";"23,3";"23,5";"23,3";"996,4";"996,7";"996,4";"";"";"";"";"0,0"
"09/01/2020";"0600";"24,0";"24,0";"23,9";"96,0";"96,0";"96,0";"23,3";"23,4";"23,3";"996,0";"996,5";"996,0";"";"";"";"";"0,0"
"09/01/2020";"0700";"24,2";"24,3";"24,0";"95,0";"96,0";"95,0";"23,4";"23,5";"23,3";"996,0";"996,1";"995,9";"";"";"";"";"0,0"
"09/01/2020";"0800";"24,3";"24,4";"24,2";"95,0";"95,0";"95,0";"23,5";"23,6";"23,3";"996,2";"996,3";"996,0";"";"";"";"";"0,0"
"09/01/2020";"0900";"24,2";"24,3";"24,2";"96,0";"96,0";"95,0";"23,5";"23,5";"23,4";"996,4";"996,4";"996,1";"";"";"";"";"0,0"
"09/01/2020";"1000";"24,1";"24,2";"24,1";"96,0";"96,0";"96,0";"23,4";"23,5";"23,4";"997,0";"997,0";"996,4";"";"";"";"";"0,0"
"09/01/2020";"1100";"24,5";"24,5";"24,1";"96,0";"96,0";"96,0";"23,9";"23,9";"23,4";"997,6";"997,6";"997,0";"";"";"";"104,20";"0,0"
"09/01/2020";"1200";"25,4";"25,5";"24,5";"89,0";"96,0";"88,0";"23,4";"24,1";"23,3";"998,1";"998,1";"997,6";"";"";"";"743,50";"0,0"
"09/01/2020";"1300";"26,2";"26,2";"25,2";"81,0";"89,0";"77,0";"22,5";"23,6";"21,4";"998,6";"998,6";"998,1";"";"";"";"1384,90";"0,0"
"09/01/2020";"1400";"27,1";"27,2";"26,1";"76,0";"82,0";"75,0";"22,4";"23,1";"21,9";"999,0";"999,0";"998,6";"";"";"";"1295,60";"0,0"
"09/01/2020";"1500";"27,5";"27,6";"27,0";"74,0";"78,0";"74,0";"22,4";"23,0";"22,3";"998,8";"999,0";"998,8";"";"";"";"1354,30";"0,0"
"09/01/2020";"1600";"27,8";"27,9";"27,4";"77,0";"78,0";"74,0";"23,3";"23,6";"22,5";"998,2";"998,8";"998,2";"";"";"";"1088,60";"0,0"
"09/01/2020";"1700";"29,4";"29,5";"27,7";"72,0";"78,0";"70,0";"23,7";"24,0";"22,4";"997,6";"998,1";"997,6";"";"";"";"2193,80";"0,0"
"09/01/2020";"1800";"29,4";"30,0";"29,4";"71,0";"74,0";"69,0";"23,5";"24,6";"23,2";"996,4";"997,6";"996,4";"";"";"";"2211,00";"0,0"
"09/01/2020";"1900";"30,1";"30,3";"29,3";"66,0";"74,0";"65,0";"22,9";"24,6";"22,9";"994,7";"996,4";"994,7";"";"";"";"2551,80";"0,0"
"09/01/2020";"2000";"30,9";"31,1";"30,1";"63,0";"69,0";"63,0";"23,1";"23,9";"22,5";"993,5";"994,7";"993,5";"";"";"";"2479,60";"0,0"
"09/01/2020";"2100";"30,1";"31,1";"30,1";"68,0";"68,0";"62,0";"23,6";"23,9";"22,8";"993,4";"993,5";"993,3";"";"";"";"1215,60";"0,0"
"09/01/2020";"2200";"28,8";"30,1";"28,8";"76,0";"76,0";"67,0";"24,1";"24,2";"23,4";"993,8";"993,8";"993,4";"";"";"";"470,10";"0,0"
"09/01/2020";"2300";"26,9";"28,8";"26,9";"83,0";"83,0";"76,0";"23,8";"24,3";"23,6";"994,8";"994,8";"993,8";"";"";"";"57,40";"0,0"
"10/01/2020";"0000";"26,2";"26,9";"26,2";"86,0";"87,0";"81,0";"23,7";"24,0";"23,3";"995,8";"995,8";"994,8";"";"";"";"";"0,0"
"10/01/2020";"0100";"25,8";"26,2";"25,7";"91,0";"91,0";"86,0";"24,2";"24,3";"23,7";"996,2";"996,2";"995,8";"";"";"";"";"0,0"
"10/01/2020";"0200";"25,5";"25,8";"25,5";"93,0";"93,0";"87,0";"24,2";"24,3";"23,5";"996,7";"996,7";"996,2";"";"";"";"";"0,0"
"10/01/2020";"0300";"25,0";"25,5";"25,0";"95,0";"95,0";"92,0";"24,1";"24,2";"24,0";"996,4";"996,7";"996,4";"";"";"";"";"0,0"
"10/01/2020";"0400";"24,4";"25,0";"24,4";"96,0";"96,0";"95,0";"23,7";"24,2";"23,7";"995,9";"996,4";"995,9";"";"";"";"";"0,0"
"10/01/2020";"0500";"24,1";"24,5";"24,1";"96,0";"96,0";"96,0";"23,4";"23,8";"23,4";"995,1";"995,9";"995,1";"";"";"";"";"0,0"
"10/01/2020";"0600";"23,8";"24,1";"23,6";"97,0";"97,0";"96,0";"23,3";"23,4";"23,0";"995,0";"995,1";"994,9";"";"";"";"";"0,0"
"10/01/2020";"0700";"23,6";"23,9";"23,6";"97,0";"97,0";"97,0";"23,0";"23,4";"23,0";"994,7";"995,0";"994,7";"";"";"";"";"0,0"
"10/01/2020";"0800";"23,3";"23,6";"23,3";"97,0";"97,0";"97,0";"22,7";"23,0";"22,7";"994,8";"994,9";"994,6";"";"";"";"";"0,0"
"10/01/2020";"0900";"23,1";"23,3";"23,0";"97,0";"97,0";"97,0";"22,6";"22,8";"22,4";"995,4";"995,4";"994,8";"";"";"";"";"0,2"
"10/01/2020";"1000";"23,1";"23,2";"23,1";"97,0";"97,0";"97,0";"22,7";"22,7";"22,6";"996,1";"996,1";"995,4";"";"";"";"";"0,0"
"10/01/2020";"1100";"24,1";"24,1";"23,0";"97,0";"97,0";"97,0";"23,6";"23,6";"22,6";"996,8";"996,8";"996,1";"";"";"";"184,10";"0,0"
"10/01/2020";"1200";"25,1";"25,2";"24,1";"90,0";"97,0";"90,0";"23,4";"24,4";"23,4";"997,5";"997,5";"996,8";"";"";"";"624,20";"0,0"
"10/01/2020";"1300";"26,1";"26,2";"25,0";"84,0";"91,0";"83,0";"23,1";"23,8";"22,9";"998,0";"998,0";"997,5";"";"";"";"1112,00";"0,0"
"10/01/2020";"1400";"27,8";"27,9";"26,1";"77,0";"85,0";"73,0";"23,3";"23,4";"22,2";"998,0";"998,2";"998,0";"";"";"";"2090,60";"0,0"
"10/01/2020";"1500";"29,5";"29,5";"27,7";"68,0";"78,0";"65,0";"23,0";"24,0";"21,7";"997,7";"998,1";"997,7";"";"";"";"2062,80";"0,0"
"10/01/2020";"1600";"30,3";"30,4";"29,0";"61,0";"70,0";"61,0";"22,1";"23,4";"21,8";"997,0";"997,7";"996,9";"";"";"";"2564,00";"0,0"
"10/01/2020";"1700";"30,7";"31,7";"29,9";"66,0";"68,0";"60,0";"23,6";"24,0";"22,1";"996,0";"997,0";"996,0";"";"";"";"2619,50";"0,0"
"10/01/2020";"1800";"30,6";"31,9";"30,2";"67,0";"68,0";"58,0";"23,7";"24,1";"22,0";"995,0";"996,0";"994,9";"";"";"";"2354,80";"0,0"
"10/01/2020";"1900";"24,5";"30,6";"24,5";"92,0";"93,0";"65,0";"23,1";"24,1";"22,1";"994,5";"995,1";"994,5";"";"";"";"425,90";"13,0"
"10/01/2020";"2000";"25,7";"25,9";"24,4";"90,0";"95,0";"89,0";"23,9";"24,5";"23,1";"993,0";"994,5";"993,0";"";"";"";"517,50";"2,2"
"10/01/2020";"2100";"26,5";"26,5";"25,7";"89,0";"92,0";"88,0";"24,6";"25,0";"23,7";"992,8";"993,1";"992,8";"";"";"";"497,30";"0,0"
"10/01/2020";"2200";"26,4";"26,8";"26,4";"91,0";"91,0";"87,0";"24,8";"25,2";"24,1";"993,2";"993,2";"992,8";"";"";"";"306,90";"0,0"
"10/01/2020";"2300";"25,8";"26,5";"25,8";"94,0";"94,0";"89,0";"24,8";"24,9";"24,2";"993,5";"993,5";"993,2";"";"";"";"52,30";"0,0"
"11/01/2020";"0000";"25,4";"25,8";"25,4";"96,0";"96,0";"94,0";"24,7";"24,9";"24,6";"994,5";"994,5";"993,5";"";"";"";"";"0,0"
"11/01/2020";"0100";"25,3";"25,4";"25,1";"96,0";"96,0";"95,0";"24,6";"24,7";"24,3";"995,1";"995,1";"994,5";"";"";"";"";"0,0"
"11/01/2020";"0200";"25,3";"25,3";"25,2";"96,0";"96,0";"96,0";"24,7";"24,7";"24,5";"995,7";"995,8";"995,1";"";"";"";"";"0,0"
"11/01/2020";"0300";"25,2";"25,3";"25,2";"96,0";"96,0";"96,0";"24,5";"24,7";"24,5";"995,8";"995,8";"995,7";"";"";"";"";"0,0"
"11/01/2020";"0400";"25,0";"25,2";"24,9";"96,0";"96,0";"96,0";"24,4";"24,5";"24,2";"995,7";"995,8";"995,6";"";"";"";"";"0,0"
"11/01/2020";"0500";"24,8";"25,0";"24,8";"96,0";"97,0";"96,0";"24,2";"24,3";"24,2";"995,4";"995,8";"995,4";"";"";"";"";"0,0"
"11/01/2020";"0600";"24,8";"24,8";"24,7";"97,0";"97,0";"96,0";"24,2";"24,2";"24,1";"994,9";"995,4";"994,9";"";"";"";"";"0,0"
"11/01/2020";"0700";"24,7";"24,8";"24,7";"97,0";"97,0";"97,0";"24,1";"24,2";"24,1";"994,2";"994,9";"994,2";"";"";"";"";"0,0"
"11/01/2020";"0800";"24,6";"24,7";"24,5";"97,0";"97,0";"97,0";"24,0";"24,1";"24,0";"993,9";"994,2";"993,9";"";"";"";"";"0,0"
"11/01/2020";"0900";"24,1";"24,6";"24,0";"97,0";"97,0";"97,0";"23,6";"24,0";"23,5";"994,1";"994,1";"993,9";"";"";"";"";"0,0"
"11/01/2020";"1000";"24,0";"24,2";"24,0";"97,0";"97,0";"97,0";"23,5";"23,7";"23,5";"995,0";"995,0";"994,1";"";"";"";"";"0,0"
"11/01/2020";"1100";"24,6";"24,6";"23,9";"97,0";"97,0";"97,0";"24,0";"24,0";"23,4";"995,7";"995,7";"994,9";"";"";"";"130,00";"0,0"
"11/01/2020";"1200";"25,9";"26,2";"24,6";"90,0";"97,0";"90,0";"24,2";"25,6";"24,1";"996,7";"996,7";"995,7";"";"";"";"860,80";"0,0"
"11/01/2020";"1300";"26,9";"27,1";"25,9";"82,0";"91,0";"81,0";"23,6";"24,3";"23,3";"997,1";"997,1";"996,7";"";"";"";"1282,70";"0,0"
"11/01/2020";"1400";"27,7";"28,0";"26,9";"78,0";"84,0";"77,0";"23,4";"24,3";"23,2";"997,1";"997,2";"997,0";"";"";"";"1495,80";"0,0"
"11/01/2020";"1500";"27,1";"29,3";"27,1";"82,0";"82,0";"66,0";"23,7";"23,9";"22,2";"996,8";"997,2";"996,7";"";"";"";"2689,20";"0,0"
"11/01/2020";"1600";"25,9";"27,1";"25,4";"85,0";"91,0";"82,0";"23,2";"24,5";"22,7";"996,3";"997,2";"996,3";"";"";"";"1178,20";"0,6"
"11/01/2020";"1700";"28,2";"28,2";"26,0";"77,0";"89,0";"72,0";"23,8";"24,6";"22,2";"994,8";"996,2";"994,8";"";"";"";"1593,90";"0,0"
"11/01/2020";"1800";"31,1";"31,1";"28,0";"64,0";"77,0";"59,0";"23,4";"23,4";"21,3";"993,5";"994,8";"993,5";"";"";"";"3492,80";"0,0"
"11/01/2020";"1900";"31,7";"32,0";"30,7";"64,0";"64,0";"57,0";"23,9";"24,1";"21,9";"992,4";"993,5";"992,4";"";"";"";"2662,00";"0,0"
"11/01/2020";"2000";"29,5";"32,0";"29,5";"78,0";"78,0";"55,0";"25,2";"25,2";"21,9";"991,8";"992,4";"991,7";"";"";"";"2286,70";"0,0"
"11/01/2020";"2100";"28,8";"30,0";"28,7";"78,0";"79,0";"72,0";"24,5";"25,2";"24,1";"991,7";"992,1";"991,5";"";"";"";"1715,40";"0,0"
"11/01/2020";"2200";"28,0";"29,0";"28,0";"79,0";"80,0";"76,0";"24,1";"24,6";"23,9";"992,6";"992,6";"991,7";"";"";"";"1003,20";"0,0"
"11/01/2020";"2300";"27,1";"28,0";"27,1";"84,0";"85,0";"79,0";"24,2";"24,3";"23,9";"993,7";"993,7";"992,4";"";"";"";"47,40";"0,0"
"12/01/2020";"0000";"26,9";"27,1";"26,8";"89,0";"89,0";"84,0";"25,0";"25,0";"24,0";"995,0";"995,0";"993,6";"";"";"";"";"0,0"
"12/01/2020";"0100";"26,7";"26,9";"26,6";"90,0";"90,0";"88,0";"24,8";"25,1";"24,5";"995,9";"995,9";"995,0";"";"";"";"";"0,2"
"12/01/2020";"0200";"26,3";"26,7";"26,3";"95,0";"95,0";"90,0";"25,5";"25,6";"24,9";"996,3";"996,3";"995,8";"";"";"";"";"1,4"
"12/01/2020";"0300";"26,3";"26,3";"26,1";"96,0";"96,0";"95,0";"25,6";"25,6";"25,3";"996,4";"996,4";"996,3";"";"";"";"";"0,2"
"12/01/2020";"0400";"26,2";"26,3";"26,1";"96,0";"96,0";"96,0";"25,5";"25,6";"25,4";"996,3";"996,4";"996,2";"";"";"";"";"0,2"
"12/01/2020";"0500";"26,1";"26,3";"26,0";"96,0";"96,0";"96,0";"25,4";"25,5";"25,3";"996,0";"996,4";"995,8";"";"";"";"";"0,0"
"12/01/2020";"0600";"25,7";"26,1";"25,7";"96,0";"96,0";"96,0";"25,0";"25,4";"25,0";"995,2";"996,1";"995,1";"";"";"";"";"0,0"
"12/01/2020";"0700";"25,5";"25,7";"25,5";"93,0";"96,0";"93,0";"24,4";"24,9";"24,3";"994,7";"995,3";"994,7";"";"";"";"";"0,0"
"12/01/2020";"0800";"24,3";"25,5";"24,3";"96,0";"96,0";"91,0";"23,5";"24,4";"23,5";"994,7";"994,9";"994,7";"";"";"";"";"12,8"
