id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1342857098 ,02b71356-fc60-3bfb-8e96-d10e47f9d69a,   -8.533000 ,  -62.489000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342857097 ,4ee037ef-57f6-34e8-8bc9-062baab73577,   -8.535000 ,  -62.505000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342857096 ,71b3b497-23d6-32c5-a313-2a40659e8a8f,   -8.545000 ,  -62.487000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342857013 ,7bca3bd1-de03-3bd9-9b66-846d9eaadf1f,   -9.111000 ,  -61.932000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342857009 ,3d8a5ac5-fae1-3c2e-89b4-e46cd450a803,   -9.137000 ,  -62.301000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342857008 ,b4c5de9f-c8cc-334c-9f9a-65ae14dd473d,   -9.139000 ,  -62.316000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342857005 ,733bf763-71ef-3c51-935e-816e55195f5d,   -9.148000 ,  -62.299000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342857004 ,af7725fd-e58b-30eb-ba24-ccc57617f855,   -9.151000 ,  -62.315000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342856999 ,174ef41e-ca86-3485-af8d-3dd63743b9f3,   -9.196000 ,  -62.390000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1342856995 ,34630e56-26a1-339f-84bd-036798a9ab6a,   -9.203000 ,  -62.384000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1342856846 ,e8989f82-2f3a-3627-b654-50e6c64ed597,   -9.939000 ,  -63.261000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
 1342856845 ,9b7cb1ba-a816-32bb-bf3b-5a3be121d2e3,   -9.939000 ,  -63.268000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,ARIQUEMES,Amazônia
 1342856839 ,62413526-711b-3441-8b06-72203025cabb,   -9.998000 ,  -64.038000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,BURITIS,Amazônia
 1342856838 ,a7773f0e-0f28-3608-b6e9-ded3aafe6c41,   -9.999000 ,  -64.320000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,BURITIS,Amazônia
 1342857076 ,87b3a96c-625b-32d4-8eeb-c3879b844bda,   -8.648000 ,  -63.136000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857072 ,cd1305a4-a392-3410-aa89-ae8645a3561a,   -8.657000 ,  -63.142000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857071 ,d5faa588-99d0-32e3-9a79-dda224f0dc9d,   -8.660000 ,  -62.937000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857067 ,c90325f3-ac33-3a78-b16b-e3ecffdd4612,   -8.682000 ,  -62.830000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857066 ,372d8e58-ed87-3fe3-9e55-5393a0390093,   -8.687000 ,  -62.824000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857054 ,1c984131-dac2-3bd7-8f02-0f6488ea1147,   -8.739000 ,  -63.161000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857053 ,1379c905-2515-3dc0-bf08-aae64d275297,   -8.741000 ,  -63.155000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1342857049 ,1539e07b-3fce-369a-ad99-0772cbadc3c4,   -8.956000 ,  -62.226000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia
 1342857048 ,1e78dbf9-34de-3dc2-b72a-2032b0527381,   -8.959000 ,  -62.433000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1342857047 ,8101280a-3534-3e08-b5b0-e6793d03e25b,   -8.962000 ,  -62.449000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1342857046 ,037c76b4-761f-3bd9-9907-a55e14a63ff1,   -8.971000 ,  -62.432000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1342857045 ,50ad7166-ceec-3d4e-a915-d3462540c0a7,   -8.973000 ,  -62.448000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,CUJUBIM,Amazônia
 1347540438 ,1c5191de-7f58-348b-83cc-fb7d169d51b0,  -10.003000 ,  -63.745000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,BURITIS,Amazônia
 1347540437 ,4f1ff09d-fe4f-3d0f-9db0-e44c437f086d,  -10.007000 ,  -64.307000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 1347540436 ,02658a99-8433-303f-98ce-2c63e9c1b0f2,  -10.017000 ,  -64.306000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 1347540435 ,f9594bbb-72a3-34c7-bb87-8e5e3577891f,  -10.037000 ,  -62.515000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,THEOBROMA,Amazônia
 1347540432 ,e651c235-7279-378b-883f-da93a8f7acaa,  -10.046000 ,  -62.497000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,THEOBROMA,Amazônia
 1347540431 ,ade0fd58-eb35-3403-9c13-28893777ebc6,  -10.048000 ,  -62.513000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,THEOBROMA,Amazônia
 1347540426 ,edfd256a-0e21-3c3a-b63a-13da68d768e4,  -10.111000 ,  -64.855000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 1347540425 ,75680013-9782-372b-a45e-f65e402483a2,  -10.111000 ,  -64.862000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 1347540424 ,bb7e471a-c734-36b8-843c-84ebba9ae3df,  -10.113000 ,  -64.866000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 1342856924 ,b38210a6-d980-325b-b06a-02efa8fd1442,   -9.497000 ,  -64.632000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856923 ,a9b45de8-8e06-3cbb-b100-2200503c3fff,   -9.502000 ,  -64.438000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540345 ,fa7f3121-4bc4-3b95-bc84-2132d74d8bd3,  -12.257000 ,  -62.299000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
 1347540344 ,e0c612cd-f350-32f7-8ce7-8cb4c8001c93,  -12.258000 ,  -62.156000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia
 1347540343 ,c9717afd-cd22-33a6-8da9-e06790ad024a,  -12.301000 ,  -60.415000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,VILHENA,Amazônia
 1347540342 ,58c101bb-f96d-3003-a647-cf6b2ef270c9,  -12.378000 ,  -59.957000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,VILHENA,Amazônia
 1347540341 ,affce18b-ae6b-33f7-b3a1-b93fe433a939,  -12.382000 ,  -59.979000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,VILHENA,Amazônia
 1342856905 ,efb5c1f3-1bf7-3695-914f-d54d5dddfde3,   -9.587000 ,  -64.279000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856902 ,be651775-fc60-39df-bda9-fc8eb275bad3,   -9.593000 ,  -64.325000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856899 ,71347d6c-2e56-3e2d-a6db-5f42a3eed2f2,   -9.612000 ,  -64.088000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856893 ,0e519e9c-434b-3436-9556-7782f81df295,   -9.626000 ,  -64.087000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856888 ,fe5f51c3-7e82-322d-a656-f2e9b54e51a1,   -9.645000 ,  -64.017000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540319 ,9ef4aaa1-7f7f-3abd-910f-f82cffa03ed6,  -13.477000 ,  -61.391000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia
 1347540318 ,b0918d43-cdc7-367b-9dd8-b7d6d71e74fb,  -13.613000 ,  -60.875000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CABIXI,Amazônia
 1347540279 ,39f33f5d-7ec0-326b-9712-5801de79205b,   -8.016000 ,  -63.466000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540277 ,6afba396-82db-3aaf-ae48-74bfef34b990,   -8.187000 ,  -62.864000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540276 ,fed1e0cf-48d6-3c86-a132-e7b67a2e0a4f,   -8.227000 ,  -62.891000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540275 ,96c7c243-6d3c-3710-81bf-fb7c4dbf993a,   -8.228000 ,  -62.739000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540274 ,7e9a4f69-0e7f-33c3-b9c6-5efdc2a5318a,   -8.230000 ,  -62.756000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540273 ,987a33ec-85a1-31c0-ad9e-c6263cd0dcde,   -8.230000 ,  -62.907000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540272 ,79a58e3d-46ab-3adb-8219-190104234cec,   -8.233000 ,  -62.884000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540271 ,31bf3b63-41a5-385f-a480-f3a523d9cfe7,   -8.235000 ,  -62.750000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540270 ,1141cab4-45cc-3412-9862-0dace91a27da,   -8.235000 ,  -62.900000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540269 ,95de3b46-ba24-32d6-9ff9-899a87906bd1,   -8.238000 ,  -62.916000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540268 ,8af6b89b-d5a0-37d7-a48d-4b0601143680,   -8.276000 ,  -62.927000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540267 ,56499d8b-e6c9-3fa6-9483-bd0e8bbabefa,   -8.278000 ,  -62.943000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540266 ,8cfd41c3-9b48-31a5-aa3f-691db104b09d,   -8.336000 ,  -62.851000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540265 ,c9a4491d-1a50-3739-aafa-2a2f80e3c902,   -8.338000 ,  -62.867000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540264 ,6a2a7533-6e7e-331c-b77a-0cd3951e85cb,   -8.346000 ,  -62.859000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540263 ,dcc9b6c7-47f6-34db-ad64-3eb2bb25ecce,   -8.382000 ,  -62.787000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540262 ,ef8df440-6aac-3599-a5bb-5ec48179b417,   -8.385000 ,  -62.803000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540261 ,627627d9-a0a6-3edb-88a4-a8e4f2f22f96,   -8.443000 ,  -62.670000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540260 ,17db2f41-8411-395e-992a-c28522935d48,   -8.444000 ,  -62.754000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540259 ,4bc90171-7d1f-30ff-bdd5-c21bee3d80f7,   -8.447000 ,  -62.771000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540258 ,c3a1ed9c-ce72-3b31-b926-43eae02ecbee,   -8.459000 ,  -62.615000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856887 ,78552f11-dbdc-3424-a2d5-351eebcb182b,   -9.647000 ,  -64.039000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856885 ,52ce7422-ae5e-30a0-9f7e-e1bfbc1f72f5,   -9.656000 ,  -64.031000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856874 ,aef04a2e-c880-3478-84eb-c7d5789afabf,   -9.720000 ,  -63.891000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856868 ,8576e02a-2b2c-3176-889d-070b7961907d,   -9.756000 ,  -64.176000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856865 ,c6ef238c-4719-3776-b2d6-fef47fb4262a,   -9.825000 ,  -64.004000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856864 ,fabd43c1-2f62-3e0d-ace2-00e118fe1ade,   -9.828000 ,  -64.026000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1342856859 ,9f161b8f-c68a-3bfd-aab1-553ea7ea2b61,   -9.840000 ,  -64.230000 ,2019-08-20 17:25:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540257 ,e51b117d-2fe7-39f6-bb27-30b154e42256,   -8.461000 ,  -62.632000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540256 ,fcd3b3c6-38e8-315a-8cf8-84208d8eaa1a,   -8.558000 ,  -63.040000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540255 ,b9e73083-7405-3751-a288-239fb2e6ed38,   -8.561000 ,  -63.056000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
